f1,f2,f3,f4
109,123,107,86
89,112,84,83
154,144,81,172
116,101,118,153
119,167,96,119
123,97,167,138
90,166,114,129
85,182,172,199
121,87,154,68
101,59,72,58
151,147,74,225
146,192,115,138
125,145,204,113
142,58,55,194
49,172,90,148
73,185,83,211
106,84,149,58
70,187,155,164
196,124,76,131
148,129,118,186
88,98,154,105
166,110,116,182
114,75,57,88
64,169,145,101
164,147,158,92
216,141,79,140
163,144,221,142
124,143,116,136
159,132,102,182
126,124,153,120
159,155,128,155
122,97,148,79
62,91,50,47
101,107,99,124
91,231,183,92
103,121,38,145
122,69,135,198
129,87,239,177
50,92,82,167
127,165,70,197
76,210,177,159
159,128,171,162
175,204,117,73
137,85,159,55
142,96,162,99
168,86,143,146
102,97,165,209
156,130,152,96
127,87,121,133
106,170,167,169
126,192,172,83
133,106,91,107
115,156,85,157
162,131,162,138
157,78,118,138
142,53,97,97
89,109,115,164
123,151,132,118
71,137,49,126
77,87,159,87
76,176,96,120
117,149,79,95
119,156,122,115
116,81,152,150
47,163,162,144
68,129,132,182
81,66,180,81
155,80,75,54
169,63,113,159
78,106,81,143
159,62,85,79
139,172,165,123
137,120,155,142
181,183,108,113
163,135,182,107
103,185,51,115
154,177,205,112
43,121,147,92
140,171,113,144
141,63,16,102
136,66,167,194
160,154,134,114
220,183,146,56
158,175,160,166
133,116,145,87
120,108,122,210
157,93,117,141
144,200,78,48
168,71,160,144
147,177,110,158
192,108,115,152
180,50,144,99
127,127,96,175
187,37,131,196
81,134,92,112
67,176,81,141
78,138,133,90
174,148,101,49
101,124,92,98
108,182,145,177
177,49,153,84
114,201,51,176
24,129,96,170
151,157,50,131
123,135,98,146
124,153,77,159
133,138,130,107
55,184,152,129
136,121,102,121
120,86,162,99
188,164,125,106
141,106,121,93
90,200,81,190
152,136,108,63
164,135,193,233
147,87,60,181
153,148,92,178
160,95,150,189
131,158,68,117
133,140,201,210
79,227,201,133
130,214,94,107
151,80,119,165
116,229,96,71
105,180,171,100
168,205,85,119
87,179,118,191
166,124,95,67
133,33,126,137
84,112,157,70
117,148,66,175
164,67,180,117
90,37,118,71
173,127,162,129
118,100,106,187
51,80,152,150
114,144,140,125
173,65,173,148
116,33,190,65
135,106,106,109
102,145,134,151
92,148,44,157
142,163,158,140
140,79,152,108
150,75,173,126
164,132,97,93
78,119,147,196
139,153,165,99
6,181,88,146
55,150,135,75
82,110,83,84
129,135,136,118
132,83,133,131
76,126,71,156
185,134,139,118
218,137,65,147
119,62,88,133
150,112,184,195
49,121,166,182
105,194,104,42
123,148,117,172
51,106,162,96
125,119,57,109
192,162,116,191
135,91,149,152
166,93,154,93
149,223,132,152
223,92,169,87
140,151,130,154
106,156,157,187
104,153,109,75
95,58,167,145
165,135,220,77
94,76,103,132
127,154,92,166
70,163,131,195
195,146,118,100
98,157,108,158
105,114,73,120
110,190,142,82
153,135,175,134
149,69,141,86
172,119,97,65
0,141,113,113
131,113,156,174
166,102,115,90
167,95,100,188
123,166,133,174
98,74,77,77
125,176,84,93
179,124,155,127
73,77,43,93
148,113,115,132
154,181,132,169
148,169,152,191
83,128,168,146
117,141,147,70
162,139,144,107
102,158,148,127
126,135,163,111
180,123,105,131
146,120,121,185
98,109,134,127
35,193,89,129
114,93,155,130
133,87,112,139
112,188,139,175
161,133,125,59
108,71,168,55
133,92,87,125
129,131,175,82
162,157,82,170
139,136,107,145
120,71,129,123
71,120,138,130
94,70,181,143
187,193,174,86
146,108,151,165
131,98,67,59
138,88,173,43
107,161,125,75
63,175,141,38
49,162,156,166
97,147,94,157
93,95,22,116
187,146,101,110
109,94,112,96
120,74,135,109
154,186,95,133
156,107,167,109
175,124,185,143
172,204,157,136
175,93,58,168
114,69,157,154
0,127,143,102
158,182,160,255
93,119,95,150
224,175,103,163
153,142,155,102
160,75,108,215
143,94,118,114
166,170,36,64
236,107,109,87
188,151,141,88
220,148,151,142
91,172,135,66
111,173,140,95
159,201,122,150
130,131,175,55
85,183,106,111
172,135,137,178
128,75,173,36
124,138,139,136
140,139,131,132
111,60,75,141
79,149,102,41
88,162,65,236
108,130,119,180
97,74,157,65
131,116,101,186
151,113,159,123
168,192,176,145
110,98,168,73
99,164,186,133
75,115,165,122
92,158,72,113
142,130,83,184
56,126,195,121
184,130,134,51
138,131,95,191
82,117,214,156
197,175,130,255
149,142,68,204
179,40,61,160
148,145,71,128
97,137,136,131
73,119,146,72
112,93,177,52
196,127,124,133
51,194,77,79
73,186,140,160
84,157,72,68
145,172,111,154
170,92,150,206
161,71,119,135
85,223,140,103
149,117,64,131
225,131,217,182
174,149,137,147
136,117,185,190
50,112,118,143
98,68,106,61
110,140,99,178
116,181,224,131
184,121,127,211
122,128,85,65
144,63,160,96
84,124,108,129
145,158,140,0
115,131,68,98
101,185,174,160
84,94,148,188
86,181,107,78
61,119,71,136
124,182,119,110
109,93,63,136
181,153,101,182
110,144,113,202
137,155,103,170
211,122,111,160
83,45,124,142
37,107,115,131
76,184,152,133
67,158,117,55
171,185,117,147
114,147,108,138
178,127,104,138
157,55,156,130
60,115,153,155
146,201,94,114
154,187,157,142
62,159,149,168
148,80,136,110
132,132,170,166
54,49,207,62
144,30,90,127
109,123,128,157
124,123,205,68
126,107,82,103
194,168,195,149
162,129,142,148
95,193,60,122
142,129,139,186
105,118,163,162
58,193,89,153
82,165,152,140
203,103,160,78
114,141,153,167
82,42,157,92
68,132,130,210
153,39,65,72
56,105,166,162
91,133,129,54
182,144,122,154
77,155,81,95
206,107,168,141
183,57,127,146
181,100,92,75
92,115,73,146
81,72,95,116
94,60,108,81
191,188,140,135
62,121,164,110
149,97,184,193
137,141,144,131
108,165,123,133
164,158,22,93
91,121,151,89
177,136,122,83
130,158,128,23
214,109,130,99
170,180,118,129
129,94,177,98
178,99,75,101
143,75,118,123
163,105,135,133
81,191,81,86
156,146,183,102
189,145,93,118
129,121,157,91
108,170,147,171
120,130,178,86
183,98,42,132
106,127,128,136
100,181,142,182
74,105,126,90
149,138,99,141
219,91,82,168
83,162,151,169
96,127,90,144
124,157,30,105
165,60,134,182
125,137,96,89
75,102,153,121
55,131,183,176
144,71,46,199
186,105,102,94
91,104,122,161
95,90,173,132
157,151,140,95
137,95,112,104
91,48,119,101
143,107,111,157
111,182,87,93
157,133,176,169
102,129,142,155
133,117,146,155
68,148,89,135
111,131,159,132
67,101,119,66
180,102,98,102
109,95,103,145
93,161,184,77
143,211,159,131
155,154,189,180
183,87,179,139
113,130,138,152
55,135,143,201
193,149,161,104
177,113,143,123
66,156,163,246
162,162,133,122
124,126,22,64
182,127,53,122
183,145,125,31
136,107,86,135
173,212,154,140
104,126,179,109
80,156,88,97
82,171,115,138
93,89,117,48
96,112,142,100
107,152,121,84
158,96,100,4
127,189,137,152
68,135,101,158
156,120,104,64
156,126,185,144
98,79,67,175
179,150,118,105
155,82,131,81
135,105,115,86
218,144,175,147
255,129,119,96
181,100,94,220
183,161,56,93
64,195,95,153
107,96,117,114
136,193,142,131
143,151,133,98
81,46,183,106
154,83,158,113
25,98,135,141
69,61,170,23
102,106,113,86
171,97,145,131
111,49,173,196
43,196,141,165
163,151,120,98
113,236,90,127
188,115,165,140
120,228,117,112
149,67,157,106
50,173,113,158
142,115,61,135
180,117,114,157
74,92,113,97
196,109,137,97
95,171,126,125
98,113,101,105
145,108,137,159
146,102,161,122
148,130,94,99
207,123,129,124
51,96,56,90
74,122,164,127
142,85,167,113
184,105,103,125
66,152,101,159
166,154,74,172
212,102,78,126
227,179,178,134
129,188,126,149
101,171,59,106
132,158,46,114
148,131,107,149
117,177,78,147
184,100,108,115
103,239,153,161
111,143,80,101
115,162,136,58
184,98,145,139
146,25,143,138
135,159,95,151
144,69,137,148
110,190,116,94
163,53,98,86
95,71,95,78
84,69,92,116
141,178,130,171
100,80,95,135
152,116,122,143
89,181,140,147
53,87,72,176
123,102,141,121
135,167,96,54
186,151,119,135
36,53,44,91
0,178,99,99
101,166,153,129
157,117,97,140
123,165,126,168
159,129,90,76
118,171,71,104
104,160,29,140
206,116,150,115
188,80,135,158
75,73,175,115
144,0,75,40
89,114,31,205
156,137,18,146
83,99,98,146
128,122,94,157
62,64,102,139
188,165,114,198
142,153,128,121
75,161,144,167
202,191,117,90
62,116,99,54
85,35,79,104
87,92,165,92
87,152,84,97
167,194,143,193
201,89,144,243
58,122,147,71
91,98,157,101
63,105,116,209
122,168,130,189
187,85,101,136
190,159,134,80
150,172,155,191
141,120,130,146
70,105,88,132
192,131,226,143
74,130,135,140
195,137,183,58
186,162,87,128
153,116,124,134
56,165,216,109
207,94,200,137
188,55,71,216
125,76,125,157
94,142,106,115
158,90,135,160
122,56,145,188
119,197,180,96
68,132,122,163
86,101,55,149
99,126,127,95
30,151,110,79
43,134,107,118
124,143,162,66
154,142,73,118
174,201,162,60
123,129,196,174
136,176,194,137
84,144,101,129
77,162,183,136
198,178,156,13
145,102,71,73
76,192,176,137
51,86,79,99
41,59,201,143
172,132,189,139
34,168,138,152
109,89,140,136
108,96,192,115
125,155,127,200
114,178,99,137
119,182,139,164
244,133,55,99
142,97,111,160
49,133,128,126
130,192,153,146
107,213,100,176
128,91,134,73
144,154,161,155
111,135,132,132
94,126,138,110
139,168,72,67
102,139,193,195
59,142,136,144
155,76,118,138
101,180,142,129
106,197,110,231
193,157,123,112
98,133,118,118
122,155,72,105
49,85,113,157
107,89,138,172
134,120,180,141
130,106,107,126
116,129,126,143
191,130,54,131
86,131,83,62
152,167,157,100
89,154,79,186
244,150,152,100
176,84,189,109
118,108,118,110
141,131,99,145
157,65,230,56
207,103,112,95
238,106,161,123
143,194,170,101
130,77,56,112
82,180,120,114
134,120,150,55
138,112,116,117
145,150,90,80
150,101,128,8
140,152,158,14
144,133,127,74
95,184,135,52
196,138,122,177
112,99,129,62
121,110,156,96
133,108,122,134
88,171,177,157
141,204,113,165
124,175,64,171
179,80,172,102
132,134,99,183
145,173,59,111
164,186,122,188
75,112,181,176
110,175,103,195
113,51,46,101
143,192,148,176
31,142,126,175
193,128,106,147
124,138,143,171
108,39,222,114
188,142,67,95
106,131,133,159
111,208,99,158
149,155,42,117
139,76,3,144
23,108,164,62
172,110,108,137
166,203,68,115
96,107,167,197
171,154,101,103
98,128,167,213
142,108,86,122
115,86,106,149
168,47,167,62
91,153,150,172
168,60,159,137
129,166,124,67
94,130,129,106
166,118,155,147
121,117,137,83
147,173,157,120
99,106,141,133
128,164,106,124
37,95,156,39
82,140,212,213
17,128,127,107
99,141,196,76
83,148,30,93
162,85,125,147
102,162,63,159
186,161,197,92
115,117,90,76
143,222,166,146
68,208,79,156
145,98,144,50
156,70,47,55
158,167,191,131
102,161,114,150
161,177,141,162
228,144,87,230
57,27,118,74
129,115,105,118
147,76,178,115
147,108,131,95
111,126,160,184
133,80,107,159
165,121,104,148
165,89,159,129
77,141,187,98
97,167,122,187
44,121,154,96
105,60,156,189
45,114,123,120
88,123,155,62
78,166,109,182
106,95,116,174
137,106,150,128
161,229,164,120
186,148,118,109
181,72,81,99
57,143,105,100
128,86,90,144
62,169,140,186
145,192,79,129
109,145,182,60
126,154,90,105
105,130,114,122
85,101,107,150
80,158,120,157
0,108,197,86
53,94,81,156
60,58,156,146
174,136,127,190
112,116,144,116
70,185,165,165
128,147,117,169
100,74,220,180
77,194,156,131
223,105,159,145
126,204,183,32
112,133,152,142
187,160,146,147
137,99,131,133
50,81,81,163
147,114,81,37
153,87,168,140
97,158,158,158
219,120,150,91
178,52,126,107
74,175,104,76
109,122,130,142
121,207,132,86
168,121,134,148
123,118,166,144
115,84,0,63
156,108,91,110
100,125,150,38
169,149,176,76
160,89,67,140
57,102,146,92
140,127,151,133
50,91,117,228
91,107,41,81
93,206,126,88
120,84,124,94
131,160,174,176
152,180,77,132
122,200,133,112
123,160,214,207
154,180,121,144
169,117,124,98
119,68,221,102
132,161,65,147
54,105,133,115
155,134,175,72
183,158,206,87
121,88,138,114
143,173,141,126
120,178,151,97
166,79,118,106
62,133,146,134
147,166,201,153
88,117,198,120
0,187,121,255
116,137,131,142
91,144,180,177
154,97,53,222
93,174,106,137
170,171,97,202
148,139,83,32
192,115,174,133
119,168,120,63
142,58,162,39
139,186,169,149
113,80,105,103
143,92,58,141
86,88,146,89
128,54,154,141
108,73,100,111
127,250,201,115
208,185,111,95
143,135,143,157
85,153,186,201
139,187,149,168
148,59,214,185
99,171,73,91
140,178,161,62
73,67,94,177
120,152,188,120
139,155,102,184
187,118,188,152
126,141,102,152
151,55,99,73
101,135,125,64
165,163,178,116
120,122,74,35
120,137,111,138
103,107,115,104
83,64,86,240
127,194,110,143
130,127,159,159
151,161,141,119
161,59,82,126
118,185,128,172
163,108,94,155
128,131,163,71
71,167,143,100
147,174,79,150
140,191,93,168
129,87,2,175
146,118,172,172
37,162,154,120
156,185,107,107
108,154,164,168
142,110,119,70
22,125,95,15
45,123,168,148
89,146,125,214
88,153,138,168
62,127,125,126
86,160,91,168
172,169,90,159
108,140,136,185
137,78,54,177
59,118,127,150
145,151,112,107
138,148,181,151
96,105,115,155
117,111,146,132
139,128,135,132
91,201,87,117
101,131,158,128
198,105,123,190
166,139,92,147
151,104,137,170
119,119,116,132
112,162,119,232
155,96,142,164
84,131,134,203
186,126,119,209
101,144,88,186
102,148,107,88
196,62,110,158
76,98,101,140
136,111,191,84
169,121,173,138
159,193,63,174
145,146,91,152
110,161,117,77
192,151,93,63
151,85,200,101
124,147,155,134
134,148,118,94
113,118,87,56
117,106,44,162
51,153,142,136
105,85,99,89
126,139,192,140
151,149,140,112
136,151,110,170
97,163,193,193
147,153,107,89
128,115,128,68
58,169,211,180
92,104,82,206
133,110,212,75
84,133,76,107
117,118,120,130
131,152,121,108
84,115,136,129
97,126,113,121
153,95,95,138
166,149,186,154
150,84,148,176
109,97,161,145
174,82,79,160
137,115,136,45
125,76,131,186
79,78,131,92
81,152,163,132
127,141,53,169
101,96,130,93
147,120,219,74
186,61,137,181
132,95,158,129
171,151,93,165
118,178,54,83
101,143,110,110
134,143,118,146
119,159,139,85
131,121,20,145
160,57,140,83
128,149,192,141
97,119,144,187
143,192,143,210
125,130,91,110
169,156,155,86
132,137,114,107
204,86,104,194
198,110,116,170
121,245,172,161
235,159,111,102
84,178,107,110
71,135,33,166
201,86,131,224
88,63,212,99
137,170,68,91
74,164,166,135
106,140,172,91
151,156,41,93
88,137,90,212
143,76,88,82
26,211,96,161
126,202,108,112
78,172,109,111
136,141,149,151
121,154,129,147
96,105,207,118
103,135,251,133
245,200,151,105
157,90,188,147
168,74,108,178
84,158,192,45
52,157,255,170
49,71,121,57
112,119,127,52
133,155,111,89
151,140,110,149
83,64,135,129
233,148,134,90
42,148,139,187
175,179,96,169
172,147,161,195
208,67,121,169
78,140,164,141
65,184,204,139
165,61,93,114
152,143,112,137
192,109,131,132
130,113,156,20
121,79,177,91
75,146,168,77
199,127,216,125
105,169,170,161
147,206,189,145
138,126,201,180
97,92,56,121
136,194,129,88
76,88,169,65
75,106,63,112
121,93,0,124
128,97,160,172
143,138,129,101
155,123,131,91
113,170,139,208
112,122,85,109
114,138,165,88
101,140,92,160
117,157,174,170
137,100,151,45
88,89,194,224
223,8,137,167
177,124,75,106
140,218,109,113
99,54,141,210
37,49,79,116
154,126,131,120
100,80,188,11
117,183,85,45
143,144,164,107
121,203,44,150
102,158,83,151
156,158,122,132
124,176,82,60
49,120,163,78
126,163,81,148
125,128,186,147
95,180,168,183
97,146,149,196
69,116,136,140
255,131,38,120
133,108,75,82
134,87,171,139
65,110,162,128
98,80,76,174
195,112,68,123
142,182,55,92
238,131,96,162
65,11,102,140
175,165,163,203
132,135,128,114
87,149,109,166
79,114,183,44
138,109,78,113
153,226,98,117
85,126,113,155
125,124,45,125
107,180,65,126
187,96,147,56
170,90,98,156
224,132,108,113
132,81,131,109
83,156,145,192
201,35,212,117
159,105,158,150
125,111,146,109
171,46,108,135
112,149,151,75
218,176,126,146
141,158,130,78
177,110,143,167
126,130,100,129
148,122,161,153
121,144,134,163
117,148,166,108
164,121,236,49
101,129,77,148
135,146,120,92
175,67,107,87
138,131,81,188
132,88,178,149
187,89,126,78
160,143,94,163
113,98,163,115
170,63,162,103
113,123,63,114
86,77,199,123
161,114,161,126
140,133,128,72
127,153,110,140
108,152,117,158
82,116,180,112
169,41,73,193
168,94,100,121
146,130,85,161
183,227,118,138
158,172,124,97
104,80,120,92
157,197,149,125
93,116,147,125
97,93,119,133
146,122,173,136
89,87,188,118
116,175,72,213
114,115,181,113
85,81,90,195
146,224,109,184
92,144,72,124
196,123,163,165
124,129,96,141
109,82,78,171
67,137,140,196
141,101,143,158
70,64,161,122
148,170,220,240
106,171,125,157
136,90,107,76
154,84,148,140
165,139,168,41
168,91,129,114
138,97,168,122
113,117,147,78
159,137,68,85
134,93,116,75
103,125,118,183
170,165,158,197
141,121,78,126
81,53,95,83
35,83,90,162
150,122,116,126
108,129,118,94
120,114,147,129
107,89,99,77
61,129,91,148
155,109,116,50
67,122,89,176
127,87,128,75
113,106,158,117
75,178,122,132
144,119,113,170
113,64,192,143
112,130,91,95
160,126,95,125
187,212,177,162
144,169,118,163
160,180,155,124
116,159,159,96
100,108,92,163
186,229,45,165
156,145,100,159
140,141,163,175
107,111,211,128
65,125,152,187
173,155,174,123
143,38,158,178
189,90,62,78
94,121,164,161
119,120,160,154
155,165,108,208
69,81,23,180
103,99,183,179
199,167,150,197
132,159,71,140
115,187,71,109
127,110,236,151
143,155,159,150
113,144,129,156
141,135,144,140
169,155,215,163
143,148,166,128
105,135,154,54
196,190,110,105
143,139,185,104
121,168,150,168
150,167,57,146
141,135,95,197
90,146,45,129
104,85,131,114
73,126,146,160
158,72,18,75
123,108,112,118
221,130,144,140
161,83,112,201
92,45,162,71
196,128,199,178
172,112,93,109
143,116,120,146
128,96,107,147
114,75,128,169
180,116,101,121
140,147,158,161
38,207,90,133
88,74,70,31
74,163,234,96
89,177,127,144
186,129,110,109
120,165,97,70
107,197,130,181
226,132,49,148
110,73,0,129
117,120,77,87
174,185,209,137
119,146,158,229
180,60,196,180
146,162,127,96
103,139,108,179
94,104,190,118
91,146,173,102
199,79,161,190
115,174,110,135
46,149,117,93
113,136,114,151
190,130,138,52
111,98,132,118
119,105,134,86
155,120,179,90
103,165,33,170
143,126,136,119
100,194,71,112
145,243,126,120
104,49,100,68
79,4,128,159
144,128,69,107
188,46,164,148
85,168,145,140
179,109,133,130
90,74,129,129
68,145,146,52
63,54,149,112
119,175,123,85
164,152,160,182
207,169,132,95
90,94,96,145
170,123,182,116
150,155,175,113
120,166,97,119
96,90,50,137
100,163,188,120
62,83,109,175
84,133,173,91
153,139,206,135
72,111,141,227
165,124,133,116
156,86,188,141
137,195,70,145
142,157,125,57
162,126,106,133
163,156,167,111
131,62,146,172
158,184,172,102
191,143,70,121
161,93,142,144
146,156,147,39
118,104,119,179
92,124,123,59
75,42,95,120
105,150,194,181
155,105,190,83
59,61,124,105
191,79,49,96
160,105,167,140
140,149,142,130
121,132,118,108
5,146,178,150
19,120,159,127
95,168,157,83
125,69,104,119
75,116,180,163
86,122,96,127
193,70,140,71
127,146,105,170
181,163,170,92
82,117,131,136
141,113,137,112
128,59,136,115
184,109,58,108
124,212,48,124
87,174,123,144
111,130,132,161
83,92,75,133
154,139,125,111
190,157,87,137
114,137,60,62
115,128,120,70
152,172,192,169
149,127,150,111
187,144,185,134
117,111,104,147
117,153,123,87
152,151,142,133
157,167,37,144
170,83,104,148
145,145,143,67
114,98,132,204
185,98,107,142
150,91,69,85
129,99,132,87
159,137,141,101
103,121,188,67
170,112,159,147
138,139,148,104
110,136,158,169
160,103,159,185
132,112,213,88
51,111,118,158
84,121,122,85
42,115,139,136
160,55,142,79
154,131,121,118
180,190,71,136
109,161,122,99
147,42,146,149
146,142,153,16
50,132,107,81
132,129,113,0
70,185,161,142
129,119,105,119
134,145,143,80
106,182,96,133
102,147,122,93
242,94,92,89
91,163,196,35
115,115,162,153
166,113,155,188
115,83,159,145
107,153,149,66
107,100,122,87
137,156,106,78
103,124,111,103
149,152,186,198
168,111,38,140
70,178,163,66
107,152,116,152
190,212,84,41
112,139,224,161
78,102,117,183
62,121,139,157
143,106,157,84
151,151,169,163
126,109,148,180
85,140,89,103
56,127,175,125
68,102,207,138
90,168,174,165
95,94,139,159
112,139,95,70
157,139,74,174
153,116,161,141
189,4,185,148
90,116,148,46
148,134,78,108
108,207,173,66
95,97,60,127
144,118,74,167
143,149,148,183
190,150,76,82
140,89,122,136
213,130,75,75
69,128,248,166
189,163,93,192
129,69,118,138
137,168,68,65
132,101,98,122
155,73,181,204
60,152,151,181
180,208,29,82
199,141,216,82
103,188,108,103
59,77,158,140
41,100,159,103
135,74,126,165
135,134,145,187
141,182,94,113
170,84,144,82
107,135,60,165
177,141,112,97
114,108,168,132
118,125,128,138
71,107,152,128
39,149,160,150
103,76,163,91
180,205,60,104
85,181,99,149
107,138,97,181
130,156,107,125
139,69,174,113
69,182,141,121
151,199,174,184
148,118,84,95
141,120,82,173
89,165,163,114
105,195,168,145
107,62,194,160
145,184,124,133
93,145,163,136
108,208,185,80
140,117,53,164
109,143,74,77
101,151,131,138
80,174,187,125
81,161,187,143
102,74,79,128
109,105,101,103
123,131,105,79
196,168,224,111
207,125,86,71
96,178,86,160
146,124,163,64
97,96,177,37
220,131,191,207
128,84,154,151
79,147,109,68
52,92,140,121
117,127,150,55
191,167,82,142
125,53,179,136
230,60,136,74
98,49,159,191
132,153,110,56
111,199,88,115
186,157,194,93
213,107,176,123
162,205,171,77
162,129,118,168
136,114,156,90
98,76,170,0
126,160,171,52
166,141,200,154
19,72,184,208
165,102,61,118
152,165,117,128
128,92,84,130
137,154,126,99
149,160,214,59
62,154,163,136
160,120,222,100
85,188,127,103
183,136,143,122
35,175,134,155
128,193,155,120
189,171,183,76
123,142,92,175
215,144,155,106
140,143,142,91
153,136,108,203
55,69,62,154
188,144,122,126
129,164,216,152
125,228,24,79
81,137,65,106
210,70,115,152
86,203,117,169
104,132,161,182
134,160,102,78
96,130,75,123
88,69,55,116
224,140,116,157
173,127,141,72
46,134,73,204
121,149,105,146
166,101,169,66
97,88,143,84
73,162,82,93
110,54,136,139
132,83,100,122
39,104,147,94
140,177,157,159
143,84,176,119
169,56,123,158
112,89,128,211
156,113,120,156
136,222,173,121
106,128,251,106
119,53,182,138
100,96,82,139
126,57,220,145
104,103,158,107
110,54,172,98
151,193,163,44
64,20,141,168
149,102,205,117
102,147,114,216
136,0,148,187
147,141,82,155
184,130,82,48
122,131,165,198
127,121,123,68
49,121,118,181
196,109,163,116
72,98,53,156
95,135,10,164
66,135,48,223
174,93,174,130
111,80,55,106
199,152,173,46
71,185,129,155
40,121,201,158
98,110,135,117
220,141,144,114
86,182,123,68
138,92,125,129
152,73,163,42
135,194,149,157
135,88,103,65
152,165,154,102
144,117,105,113
52,131,94,100
131,163,166,130
123,133,198,116
217,70,172,101
135,81,182,159
139,111,117,147
105,150,139,109
189,179,131,173
97,154,79,126
103,79,116,57
56,208,147,165
141,172,183,192
82,161,194,179
164,146,134,141
93,67,137,124
184,57,78,0
54,172,123,95
144,151,89,74
187,143,165,169
207,100,113,147
120,86,176,108
97,155,136,126
165,164,70,167
124,126,185,30
153,136,100,97
43,165,122,103
59,111,101,188
72,157,92,102
96,210,70,115
70,191,148,107
115,126,89,152
120,168,143,103
83,149,178,54
106,116,156,97
64,114,71,96
170,91,215,63
133,167,107,152
172,112,181,118
175,5,60,118
142,146,135,161
84,204,128,62
53,138,145,78
165,255,182,115
133,187,154,99
180,118,229,166
171,171,133,138
182,192,191,109
180,210,100,155
90,121,129,40
101,106,191,165
157,139,137,237
156,120,113,99
169,87,175,197
186,162,44,96
96,80,123,84
61,128,175,75
111,161,178,144
210,100,104,159
166,175,96,189
142,102,136,126
156,158,123,109
132,67,109,103
156,44,141,130
106,93,204,171
79,109,89,126
130,159,121,80
158,162,141,193
97,47,138,164
71,175,133,187
76,96,85,136
192,124,126,233
69,161,127,148
137,110,197,115
96,120,235,199
137,177,147,118
211,193,163,159
166,129,157,156
137,110,66,131
94,190,105,87
148,182,170,177
174,157,84,89
69,101,149,169
154,136,128,132
121,140,99,176
105,190,132,100
101,65,109,193
139,121,146,111
126,81,64,209
132,68,175,69
191,124,22,157
116,156,79,133
124,130,125,110
78,144,206,100
157,138,75,165
134,202,152,117
132,179,90,112
126,145,60,130
165,119,112,73
124,87,183,105
137,133,115,125
143,143,127,148
59,102,231,129
96,187,172,124
123,184,153,101
138,153,164,151
114,108,169,103
144,158,90,133
91,117,203,124
158,89,163,69
149,154,154,137
110,202,92,81
186,174,109,208
119,115,141,78
124,117,138,173
118,130,110,172
156,214,128,111
146,184,196,132
145,139,155,107
126,138,115,88
134,165,170,0
219,93,107,99
158,51,127,117
114,97,175,123
187,148,116,99
138,122,90,123
106,49,128,55
150,140,84,70
82,217,123,117
121,207,143,151
172,12,101,111
171,29,101,152
142,148,210,98
93,20,157,125
20,233,141,148
135,124,184,57
125,120,183,116
145,94,124,132
207,143,146,147
93,134,103,88
118,93,71,161
183,99,179,152
91,162,72,154
180,198,142,189
169,66,128,185
186,179,195,31
113,110,187,65
72,177,164,111
195,124,83,99
141,115,96,102
98,152,106,157
155,160,201,44
193,151,113,72
102,112,89,154
144,117,162,76
118,64,157,155
151,48,162,108
48,163,126,108
149,188,171,190
109,115,156,107
129,158,83,86
109,214,131,179
5,126,168,73
76,125,72,123
55,148,171,141
128,189,150,179
127,163,99,146
111,145,69,142
61,132,194,124
59,100,116,144
111,102,185,93
164,97,167,167
198,105,78,56
78,125,74,191
128,138,116,151
46,158,50,135
106,90,116,161
129,129,117,111
155,136,119,132
160,178,167,137
65,155,134,93
198,165,104,226
164,215,170,98
43,130,117,114
115,67,195,138
125,29,156,168
141,123,127,200
81,130,167,146
89,167,99,139
131,213,163,110
54,170,129,126
172,162,113,90
104,170,113,92
79,67,235,181
124,138,124,196
144,175,75,130
103,100,228,141
103,138,160,119
109,153,183,70
237,32,139,162
97,124,149,174
141,81,204,43
128,163,147,122
122,80,94,35
118,85,91,134
124,122,163,165
194,71,139,149
182,106,126,201
184,121,155,137
151,134,180,123
190,96,133,89
108,113,179,193
189,114,146,157
76,54,128,135
147,159,115,122
134,92,110,120
148,213,146,162
145,137,115,172
109,84,180,104
115,217,168,114
90,129,130,103
193,153,112,132
200,117,172,255
102,147,131,134
130,96,164,168
58,82,162,129
131,146,149,151
174,159,155,86
101,120,80,161
132,76,84,100
116,196,146,194
178,73,118,191
71,172,80,108
129,149,73,138
145,149,124,104
74,151,134,125
152,132,136,129
213,162,133,120
147,216,79,139
216,175,164,192
99,139,78,104
205,140,145,224
125,99,31,98
138,104,118,76
145,149,67,129
182,36,65,97
114,90,170,108
203,134,210,123
136,83,37,222
91,125,195,149
180,141,136,125
147,67,148,123
102,116,164,119
99,127,217,96
86,214,95,140
255,89,161,163
115,113,84,96
83,143,141,113
119,175,143,53
40,86,168,100
139,181,60,147
129,78,103,142
168,162,155,128
176,175,140,168
67,63,128,197
158,103,86,132
140,74,190,129
75,128,177,108
156,175,67,130
195,98,144,116
155,161,175,98
141,171,79,116
105,153,83,108
167,224,126,157
158,149,193,137
129,137,143,128
14,38,117,141
124,96,160,185
171,216,118,119
226,183,38,95
112,121,123,171
53,38,98,167
157,174,132,95
55,90,235,116
115,145,21,103
109,94,138,161
97,122,103,111
173,43,61,142
149,125,129,152
140,145,169,101
151,92,94,157
91,118,98,107
177,133,73,128
68,211,174,94
102,99,73,126
109,182,131,144
110,137,141,226
145,119,161,58
128,66,108,183
91,121,214,126
133,246,234,46
77,161,122,90
60,83,90,130
89,77,132,92
81,125,117,75
117,130,80,110
111,125,106,46
172,171,94,104
193,137,180,128
172,84,144,114
