f1 , f2 , f3 , f4
67,83,74,102
147,24,47,204
194,66,69,78
39,156,248,43
155,189,150,245
198,83,186,210
198,192,125,185
199,83,187,211
55,136,205,219
233,66,96,84
201,182,1,59
123,37,205,245
199,82,187,210
234,188,255,212
236,186,254,214
233,67,97,86
36,198,29,250
200,84,186,209
200,84,185,209
90,5,79,152
94,7,215,160
215,216,235,228
201,182,2,60
150,82,63,129
150,81,64,129
231,67,97,85
199,83,185,209
215,152,13,136
234,188,254,212
204,200,115,44
244,246,216,43
205,202,115,43
34,160,123,253
33,142,107,145
233,68,98,84
210,51,26,3
236,187,254,214
231,66,97,84
147,23,45,206
235,188,255,214
119,194,129,151
201,181,3,61
209,51,25,5
80,33,161,197
210,49,25,4
35,199,28,251
70,114,111,151
201,181,3,60
211,51,26,3
150,82,64,129
96,0,66,222
149,80,63,129
149,23,46,206
199,82,186,211
94,8,215,160
233,68,98,84
35,198,29,250
200,82,187,209
203,202,117,44
36,199,28,251
37,200,27,250
148,24,46,205
150,82,65,129
204,201,116,44
150,81,64,131
234,186,254,213
234,187,255,214
149,80,64,130
149,81,64,129
113,52,116,201
149,23,45,204
17,239,164,253
95,6,217,160
201,181,1,60
205,200,117,42
37,199,27,251
22,130,35,155
95,6,217,160
129,12,172,89
205,201,117,44
150,80,64,130
209,51,26,5
232,66,97,84
205,201,115,42
211,51,25,3
149,23,46,206
147,24,47,205
93,6,217,159
35,199,28,252
236,186,255,213
94,6,216,160
234,188,255,214
132,219,128,167
210,51,26,5
129,192,243,64
97,59,30,27
137,127,216,30
104,206,135,217
202,183,1,61
93,8,215,159
37,199,28,251
235,188,254,213
64,195,186,34
148,24,45,204
211,50,26,4
203,200,116,42
160,32,224,224
168,190,15,54
64,206,232,51
235,188,255,213
201,181,3,59
204,200,117,43
151,80,65,129
198,82,186,210
37,199,27,251
151,82,64,131
148,25,47,204
236,188,255,214
151,82,65,131
211,49,24,5
149,82,65,131
233,68,98,86
200,183,3,61
36,198,29,251
184,175,173,203
93,6,217,159
13,85,249,195
201,183,3,61
209,51,26,4
35,198,29,252
209,51,24,5
235,188,255,214
95,6,215,160
147,25,47,204
147,25,45,205
205,202,117,44
209,49,25,4
151,82,65,130
205,201,115,44
76,71,182,219
151,80,63,130
149,80,63,129
199,83,186,209
117,179,226,112
2,113,103,216
142,84,83,34
95,7,216,158
235,186,255,213
31,248,251,3
36,199,29,251
36,198,29,251
16,33,4,222
198,84,186,209
44,12,214,64
147,25,45,206
67,62,47,58
155,85,119,86
35,198,28,250
94,6,216,158
233,68,96,85
133,114,188,100
35,200,27,252
149,81,63,131
203,201,115,44
7,167,131,215
205,201,115,42
211,49,24,3
202,182,2,61
95,6,217,159
229,211,183,232
36,200,27,252
52,241,72,112
71,226,23,63
37,79,239,108
148,25,46,204
98,252,65,76
204,202,115,44
234,187,254,213
37,198,29,252
149,80,63,131
200,83,185,210
236,186,254,214
36,198,28,252
93,8,217,159
235,186,255,212
235,188,255,214
235,188,255,213
198,82,185,211
209,50,24,5
151,82,63,130
202,181,3,59
231,67,98,84
210,51,26,4
37,200,249,170
101,214,169,230
95,8,216,159
36,199,28,251
21,103,15,128
203,201,117,44
149,25,45,205
205,200,116,42
37,199,29,250
147,25,45,206
147,13,239,221
39,72,99,238
200,84,186,211
37,198,29,251
201,181,3,60
149,24,46,206
236,186,254,214
149,80,65,131
147,23,46,206
37,199,27,250
149,80,63,131
202,183,3,59
35,200,27,251
198,83,185,209
51,111,32,138
65,139,21,52
165,64,121,250
37,199,28,252
36,199,27,250
93,7,216,159
109,64,237,16
211,51,25,4
211,49,26,4
148,23,47,206
169,120,11,1
95,100,111,122
231,66,97,85
212,196,131,135
36,199,27,250
16,104,249,206
93,6,216,159
45,215,157,232
234,186,255,213
202,183,2,59
94,7,217,158
243,45,73,140
82,131,95,164
200,182,3,61
235,85,209,220
235,8,63,26
37,200,27,252
232,67,98,86
36,198,29,250
203,202,116,44
210,50,26,5
202,18,114,83
76,63,82,238
209,50,26,5
85,3,15,234
93,8,215,160
199,82,185,210
210,51,25,5
180,126,47,14
232,67,96,84
15,240,147,26
233,68,97,86
196,234,152,191
149,24,47,206
202,181,3,59
94,8,215,159
201,182,3,59
236,187,255,214
211,49,25,5
205,201,117,44
215,55,214,30
236,188,254,212
17,40,2,201
204,201,115,44
234,196,241,16
42,216,21,88
151,80,64,131
13,198,120,183
150,82,63,131
236,186,255,213
94,8,217,160
210,50,26,4
2,247,56,80
35,199,28,250
201,181,3,61
205,202,116,43
235,187,254,212
197,74,80,166
254,85,53,175
93,8,217,159
149,25,46,204
205,200,115,42
166,162,150,157
198,63,234,94
235,186,255,214
149,25,45,205
149,24,46,204
210,50,24,5
205,200,116,44
235,186,255,212
184,66,10,186
147,24,45,205
178,144,53,127
165,221,21,20
199,82,187,209
117,134,42,115
126,159,78,189
163,3,206,242
235,188,255,212
37,198,28,250
151,80,65,131
36,198,27,252
150,80,65,129
204,202,117,43
134,16,75,75
205,200,117,42
94,6,217,158
35,200,29,250
200,82,186,210
142,106,68,3
151,80,63,129
86,87,97,233
209,51,26,4
149,82,64,130
35,199,27,250
202,182,2,59
125,47,121,172
151,82,65,130
95,7,217,158
93,8,216,159
236,186,254,214
202,183,3,61
198,83,185,209
147,24,46,206
188,217,64,92
69,253,249,13
149,80,64,129
147,23,47,204
78,33,200,181
210,51,25,5
198,83,185,209
202,216,68,188
95,6,216,158
151,80,63,131
203,202,116,44
196,16,177,163
127,67,109,187
238,15,79,203
94,6,216,158
149,24,45,206
199,84,186,209
149,81,64,129
235,186,255,213
23,15,194,107
199,84,187,210
198,82,187,211
231,66,96,84
74,210,14,249
167,190,118,49
148,25,45,206
148,23,47,206
204,202,115,44
150,82,63,131
151,82,65,130
231,68,98,86
95,6,216,159
231,66,98,86
163,232,190,156
235,186,255,213
149,82,63,130
234,188,255,214
201,181,3,61
103,82,140,158
198,83,185,209
37,198,29,250
217,253,204,168
205,202,116,42
3,92,201,243
200,84,187,210
198,82,185,210
81,81,31,108
147,25,47,205
235,187,254,214
94,6,216,160
35,198,28,250
198,84,187,209
151,82,64,130
235,186,255,213
182,171,64,137
94,8,216,159
90,41,40,103
63,23,204,134
150,82,64,131
147,25,47,204
151,82,64,129
210,49,24,5
37,200,28,250
233,67,98,85
223,206,70,255
235,186,254,212
149,82,65,129
205,201,115,44
74,185,26,51
147,23,46,206
94,7,217,160
233,66,97,84
203,201,116,44
26,185,105,99
203,64,93,36
94,7,217,159
200,84,187,211
199,84,187,209
36,140,206,70
31,174,213,101
205,200,117,43
180,242,112,170
147,23,47,205
9,194,50,227
235,187,255,213
211,49,26,3
217,87,175,85
150,81,64,131
202,183,1,60
200,84,187,210
36,199,28,251
95,103,80,158
25,23,95,53
232,66,97,85
37,200,28,252
150,80,64,130
149,81,63,129
93,7,215,159
200,181,3,60
197,22,17,189
232,66,96,86
233,68,96,85
208,73,34,186
235,88,192,99
202,183,1,60
210,50,25,4
204,202,117,43
148,25,45,206
198,82,185,209
203,201,117,42
142,63,13,119
231,67,96,84
211,50,24,4
93,6,217,160
36,200,29,251
200,182,1,59
94,3,220,211
232,66,96,85
43,184,176,156
235,187,255,213
148,23,47,204
93,6,215,158
204,202,117,43
207,65,220,231
151,80,65,131
35,200,28,251
201,182,1,59
240,225,167,89
204,202,117,42
150,82,65,130
198,16,243,99
235,186,254,214
35,200,27,250
200,181,1,61
36,199,28,250
192,19,251,112
209,49,25,4
43,219,118,32
231,67,97,84
205,201,116,44
35,199,29,250
175,43,70,2
149,81,64,129
94,6,215,159
200,84,187,209
201,182,2,60
235,186,255,214
203,26,218,48
209,51,24,3
211,49,26,3
200,83,186,209
49,237,145,198
198,82,186,210
95,7,216,160
35,199,27,252
236,186,255,212
198,82,185,211
84,4,183,102
9,45,220,15
234,186,255,212
181,223,135,160
205,200,116,44
199,82,186,209
102,85,165,27
201,181,2,59
234,187,254,212
35,200,28,252
202,181,1,61
36,28,124,78
112,36,61,193
58,101,140,207
207,215,36,126
232,68,98,84
205,200,117,43
233,66,97,85
205,200,116,42
251,129,63,241
204,200,115,43
200,182,1,59
236,187,255,213
200,181,2,61
93,6,217,159
247,86,238,179
149,24,47,204
99,113,39,115
234,188,255,212
149,82,64,130
7,252,68,197
248,85,233,51
200,188,117,188
148,25,47,205
235,186,254,214
149,24,45,205
210,50,24,3
19,57,21,253
199,83,186,211
148,23,46,205
149,81,64,129
35,198,27,250
149,82,64,130
205,201,115,44
189,98,228,196
236,188,255,214
193,123,97,237
147,23,47,204
232,67,96,86
149,81,63,131
149,60,83,42
204,201,115,44
74,177,194,208
95,6,216,158
201,252,90,117
53,209,208,41
151,82,64,130
210,51,25,3
231,68,98,85
149,24,47,205
149,24,46,204
252,147,15,70
210,49,24,3
150,82,65,129
199,84,187,209
231,68,97,85
99,135,191,83
81,184,200,213
222,172,88,236
205,201,116,44
202,181,3,60
250,66,36,251
35,199,29,250
36,200,27,251
233,66,96,84
148,65,9,6
65,63,246,110
199,82,187,210
205,201,115,43
81,12,127,84
93,8,216,159
200,182,3,59
235,187,254,212
37,199,29,252
203,201,115,42
233,68,96,85
198,143,32,45
209,51,24,3
89,57,17,19
210,51,26,5
198,83,187,209
209,50,24,3
147,24,45,205
235,186,255,212
92,236,72,34
37,199,29,252
95,6,217,158
9,241,198,190
149,25,47,204
248,97,240,52
200,183,3,60
37,199,27,250
150,81,64,131
232,68,97,86
92,69,228,36
236,188,254,213
205,200,115,43
233,67,97,84
149,80,63,131
248,142,111,215
84,78,35,136
87,113,176,201
231,67,96,85
95,7,216,158
236,186,254,213
243,95,23,181
199,82,187,209
251,184,120,51
41,199,162,91
95,8,217,160
148,51,139,138
110,213,230,210
38,129,253,143
198,83,186,210
147,24,47,204
231,67,96,85
181,253,193,55
224,206,168,233
186,13,147,211
211,50,26,5
201,181,2,60
150,80,65,129
202,183,1,59
149,23,47,206
199,82,185,210
201,181,2,59
211,51,26,4
200,84,186,211
209,51,24,5
235,187,254,213
3,73,33,229
235,188,254,212
235,186,254,214
226,76,251,178
231,68,98,85
232,67,98,86
234,187,255,212
128,57,19,197
110,217,166,112
13,241,193,19
210,50,26,3
200,82,185,209
130,105,253,239
148,24,46,204
147,24,46,206
47,13,145,169
202,183,1,59
95,7,215,160
200,82,186,209
234,187,255,212
199,84,186,209
151,80,64,129
45,85,241,232
120,46,71,18
235,187,255,212
200,182,1,59
151,81,64,130
151,81,63,129
211,49,24,4
235,187,255,214
128,162,212,128
68,93,30,69
149,80,64,130
200,82,187,211
235,186,255,214
209,51,26,4
150,82,65,131
147,25,45,206
200,183,2,59
150,81,64,131
58,93,188,194
200,181,2,59
235,188,255,213
202,183,3,60
95,8,217,159
232,66,96,85
225,73,100,163
205,200,115,42
200,181,2,59
85,128,191,194
151,82,65,129
198,84,185,209
151,80,63,129
209,50,24,4
210,50,24,3
209,49,24,4
116,87,108,130
200,183,3,59
93,6,215,159
211,49,25,3
95,8,216,160
137,33,253,181
205,202,115,43
9,254,43,103
211,51,26,4
148,24,45,206
232,68,97,84
236,186,255,213
203,200,115,44
210,50,24,3
35,216,206,200
151,81,65,130
234,188,255,213
162,21,139,127
252,59,152,128
236,186,254,212
209,49,26,4
149,23,45,204
150,81,63,129
234,188,255,214
202,183,3,61
209,51,26,3
93,7,216,159
200,181,3,61
148,24,47,204
94,7,216,159
150,82,64,129
236,188,255,213
200,182,3,61
200,183,2,61
224,58,111,110
209,49,26,4
144,199,127,218
199,82,185,211
151,82,65,130
149,82,63,130
145,8,252,243
147,67,1,10
76,97,144,84
21,242,9,84
149,80,63,131
209,50,26,3
200,83,186,209
145,7,94,8
105,86,179,114
236,217,194,161
150,81,63,130
171,55,60,3
231,66,96,86
203,200,116,43
85,6,141,100
237,233,113,252
28,27,187,103
149,24,45,204
111,65,54,58
211,51,25,4
201,181,2,61
242,241,159,188
95,7,215,160
179,46,2,126
233,68,97,86
202,183,1,59
235,186,254,212
202,182,1,60
185,172,70,253
202,69,186,125
149,23,46,205
150,80,65,130
215,35,132,155
45,132,47,146
37,199,28,252
30,158,204,142
151,82,64,129
233,66,96,85
108,28,5,137
147,23,45,206
22,143,52,132
202,182,1,60
143,10,133,148
235,187,255,213
35,200,29,250
235,188,254,213
231,68,96,85
153,139,173,41
200,84,187,209
93,6,216,158
37,200,27,250
147,24,48,150
209,50,25,3
94,6,216,160
198,83,186,211
36,198,29,251
113,0,103,76
109,1,213,71
199,84,185,210
200,182,3,61
36,198,28,250
163,123,133,235
94,8,215,160
48,59,196,58
147,25,47,206
95,6,216,160
48,35,215,196
73,20,126,146
235,186,255,213
145,147,111,136
37,199,29,252
184,241,11,74
95,6,217,159
207,78,168,202
205,202,116,43
149,82,65,131
232,66,98,85
199,83,185,210
200,182,1,61
176,71,78,130
232,66,97,85
93,8,217,160
149,80,63,130
200,120,203,18
211,49,24,5
94,173,21,21
234,188,255,213
233,68,96,84
211,50,25,4
214,15,46,197
243,174,134,217
122,246,221,115
198,82,186,209
203,202,116,44
147,24,45,206
204,202,116,42
147,25,46,204
233,67,96,84
201,181,2,61
65,249,58,124
227,113,168,203
94,8,216,158
199,83,186,210
202,181,1,61
35,198,27,251
203,202,116,44
27,147,3,98
151,81,65,131
200,83,187,211
149,80,64,130
224,36,201,5
234,187,255,214
235,186,255,214
234,186,255,212
236,188,255,213
70,131,247,222
200,182,2,59
209,51,24,3
205,201,115,42
169,239,224,202
231,67,97,85
199,84,185,210
232,68,98,84
149,82,64,131
234,186,255,212
236,188,254,213
201,182,2,60
231,66,96,84
149,24,46,204
237,235,243,147
232,66,96,85
211,50,24,3
24,248,227,88
236,186,255,214
147,24,45,205
36,27,242,119
148,23,46,206
203,109,120,170
151,81,64,131
151,82,64,130
234,186,254,213
148,23,46,206
37,199,29,251
231,67,96,86
211,50,25,3
231,66,98,86
232,67,97,85
151,82,63,129
203,200,116,43
199,84,186,211
203,202,116,43
202,181,1,60
239,196,28,126
145,220,122,84
198,84,186,211
94,7,217,159
198,84,187,210
161,120,111,139
53,30,176,205
205,202,117,43
209,49,26,5
211,50,26,4
35,199,27,250
93,7,217,159
223,18,123,10
94,8,215,160
211,49,26,5
234,187,254,214
186,145,73,112
149,24,46,206
201,181,1,61
210,50,26,5
37,200,29,252
199,82,186,210
148,25,47,204
201,181,1,60
209,51,26,5
216,119,42,13
201,181,2,59
201,181,2,61
209,51,24,4
102,114,245,193
172,43,247,217
211,50,24,5
80,139,122,35
236,186,255,214
231,66,98,84
150,194,184,14
236,186,255,214
204,201,116,44
151,81,65,131
150,80,65,130
147,25,47,206
166,242,39,7
203,200,115,43
148,24,47,206
37,199,27,252
232,68,96,84
231,66,98,84
149,81,65,130
147,23,45,204
149,23,47,204
151,80,64,129
93,8,215,160
200,182,1,61
95,7,217,160
210,50,25,3
36,199,28,251
149,25,46,204
231,66,98,85
234,186,255,214
234,187,255,212
149,24,45,205
231,66,97,86
94,6,217,159
205,200,115,42
234,186,255,214
233,66,98,85
204,200,116,44
34,148,212,17
196,190,252,60
167,227,72,169
236,235,166,198
36,200,29,250
202,182,3,60
210,51,26,3
210,51,25,3
201,182,2,61
37,200,29,252
147,25,45,204
37,198,29,251
113,35,116,77
8,82,84,254
35,198,29,252
211,51,25,4
200,82,186,209
36,198,28,250
147,24,47,204
201,183,3,60
150,82,65,129
210,50,26,4
93,7,215,160
203,201,116,43
101,116,228,83
232,67,96,84
198,82,187,209
82,253,10,34
37,198,28,250
211,50,26,5
148,24,46,206
199,83,186,209
209,51,26,4
202,182,2,59
234,187,255,213
203,105,40,102
173,47,27,115
109,113,201,62
235,187,255,212
113,217,73,82
95,6,216,160
15,218,110,97
149,82,64,129
231,98,156,66
36,200,28,250
149,25,47,205
35,198,29,250
149,80,63,131
148,221,17,134
217,52,181,25
116,242,52,176
85,88,160,26
199,84,187,210
148,25,47,205
199,83,187,210
205,202,115,43
150,81,63,129
170,96,208,45
204,201,116,42
201,182,1,59
225,193,136,202
2,48,159,86
95,7,216,160
204,201,117,44
72,189,151,51
250,95,180,237
39,8,95,132
200,82,186,210
220,105,169,245
231,67,98,86
215,81,43,213
244,144,88,220
232,67,97,84
198,84,187,209
235,188,254,213
249,72,118,104
205,202,117,44
95,7,215,160
198,82,186,209
222,176,223,58
239,239,179,76
198,166,85,34
29,97,111,63
200,82,187,209
149,23,46,205
200,182,2,59
199,82,186,211
234,111,154,31
89,142,71,173
149,23,47,206
221,124,86,31
150,82,65,129
148,25,45,204
149,82,65,131
198,83,186,210
150,81,65,130
231,66,97,84
204,201,117,43
70,121,85,39
51,8,2,113
35,199,28,252
210,50,24,3
235,192,179,188
202,183,3,60
94,8,215,160
182,54,49,187
160,218,175,168
57,203,159,246
138,138,158,148
211,71,183,116
234,188,255,212
205,201,116,44
204,200,115,44
204,201,115,42
36,198,27,252
235,187,255,212
231,67,97,86
238,18,209,151
234,186,254,214
35,199,29,252
150,80,64,130
51,184,5,240
68,106,233,27
210,120,218,192
167,164,111,124
192,172,165,65
201,182,1,61
149,25,45,204
113,177,39,87
200,82,187,210
173,79,8,47
210,49,25,5
198,83,187,209
150,82,65,130
232,67,98,86
95,7,215,160
94,7,216,160
232,68,98,84
201,183,3,60
85,69,68,122
160,133,237,75
149,24,47,205
150,81,65,130
94,6,215,158
148,24,46,205
236,188,255,212
211,51,24,5
149,24,45,205
210,49,24,5
210,156,229,107
201,181,1,60
204,201,115,43
95,196,179,153
8,238,130,52
196,24,31,20
236,187,255,212
233,67,96,86
95,6,216,160
94,6,215,160
37,200,29,251
198,84,185,209
151,80,64,131
199,84,187,209
205,200,117,43
37,200,29,251
151,80,65,129
203,200,116,44
211,50,26,4
211,112,87,153
109,198,220,193
151,82,64,131
235,188,255,212
231,68,96,84
94,8,217,159
199,83,187,211
236,188,255,212
209,49,25,5
148,23,46,204
197,79,214,78
194,54,39,100
201,182,3,60
56,209,2,131
209,50,26,4
149,25,46,206
150,81,64,131
211,49,24,3
210,51,26,4
94,6,216,158
211,50,24,3
232,205,219,246
130,49,181,181
36,200,28,252
205,201,116,44
231,67,96,86
129,203,182,38
185,4,89,6
235,186,255,213
205,201,115,43
211,50,24,5
37,200,28,250
94,159,109,32
198,83,186,210
149,23,46,206
210,50,26,5
205,202,117,43
152,56,198,35
199,82,185,209
148,25,45,204
232,66,97,84
203,201,117,43
233,66,97,86
95,98,62,97
234,188,254,213
99,170,47,231
205,201,115,43
205,200,115,44
79,148,193,203
204,202,115,42
204,201,115,42
205,202,116,42
95,8,215,159
199,84,186,210
148,24,47,204
94,8,217,159
198,84,186,211
205,202,117,42
198,83,187,211
21,93,78,211
233,68,97,84
36,198,27,250
200,83,186,210
110,21,146,34
210,175,149,119
234,186,254,214
83,145,146,238
204,202,116,43
210,169,53,157
200,175,8,86
36,198,27,252
210,49,25,3
67,222,81,125
203,200,115,42
147,25,47,205
149,23,46,204
205,202,116,42
95,7,216,160
37,198,29,250
210,188,106,59
150,81,64,131
223,56,101,152
234,188,255,214
36,198,27,252
35,198,27,251
94,6,215,160
202,182,2,59
93,7,217,160
252,39,134,145
236,188,255,213
95,6,215,158
234,188,255,213
188,60,34,85
151,82,64,129
232,68,96,85
216,201,9,114
234,187,255,214
148,25,46,206
149,25,46,205
93,7,216,160
35,198,29,251
149,82,64,129
234,188,255,212
150,80,65,131
170,61,190,190
149,24,47,206
149,23,46,205
96,154,94,142
234,188,255,212
9,15,82,18
150,81,64,130
199,83,187,209
237,252,254,189
201,183,2,60
149,81,63,129
232,68,98,86
180,232,53,169
232,66,96,85
235,165,208,39
149,24,47,205
210,50,26,3
200,182,1,61
147,25,47,205
235,188,255,212
123,66,46,123
200,84,185,209
200,181,3,60
36,200,27,252
165,187,110,53
199,82,186,209
210,50,24,5
9,184,6,26
8,43,96,41
139,56,11,164
209,51,26,3
209,50,24,5
7,159,2,63
93,7,216,158
232,66,97,85
81,126,196,69
149,80,64,129
147,24,47,205
201,183,3,59
211,49,24,4
147,25,46,206
215,120,200,118
201,181,2,61
147,25,47,206
8,58,43,89
236,188,255,212
148,27,66,126
35,199,27,252
231,79,91,14
36,198,27,250
210,50,26,3
112,55,94,44
160,205,191,85
236,187,254,212
201,182,3,61
34,228,107,202
233,67,97,86
211,50,26,3
200,84,185,211
199,82,187,211
96,210,173,42
96,192,83,239
151,80,63,129
207,95,190,119
35,198,28,252
204,202,115,42
235,188,255,214
198,82,185,209
186,249,150,224
232,67,98,84
89,197,212,243
234,188,255,212
37,199,29,252
35,198,27,252
199,84,186,209
211,49,26,4
147,25,46,204
211,51,25,4
151,80,63,130
232,66,96,85
201,181,3,59
199,82,185,209
149,25,46,206
45,88,110,65
94,7,217,158
36,198,28,251
1,173,7,236
35,200,27,252
209,50,24,3
6,234,115,212
36,199,27,250
147,23,47,204
203,200,116,43
36,200,29,251
148,25,47,205
214,2,139,29
41,48,0,128
231,66,98,84
17,182,5,96
228,107,54,235
136,235,164,184
205,200,116,42
232,68,96,86
82,237,77,175
195,206,140,41
149,23,46,206
149,82,65,129
151,80,63,129
211,51,24,4
209,51,26,3
95,6,215,159
231,67,96,85
94,8,215,159
36,199,27,250
210,50,25,4
233,67,96,85
3,85,167,18
199,82,187,210
209,50,26,5
26,8,7,149
150,82,65,130
167,4,222,58
232,67,96,86
210,50,26,4
35,199,28,252
204,201,116,42
36,200,27,251
231,67,96,86
152,252,127,203
200,83,185,210
47,186,18,226
130,18,69,182
198,83,186,209
203,202,116,43
23,232,119,220
149,82,64,129
80,243,28,148
236,186,254,213
234,177,44,27
201,182,3,59
35,200,28,251
167,235,150,182
46,124,114,129
211,49,26,3
148,23,45,206
37,200,27,251
230,178,26,171
203,201,115,44
150,82,64,129
202,183,1,61
121,21,81,199
149,24,47,205
125,154,211,58
203,200,115,44
189,81,210,88
210,51,24,3
93,212,82,40
148,24,47,205
235,186,255,213
236,186,255,213
203,201,115,44
151,80,65,129
47,207,38,88
72,13,50,87
162,255,118,241
37,199,27,250
116,178,143,239
94,8,215,158
229,168,69,205
149,82,63,131
211,50,24,5
205,200,115,44
199,83,185,211
147,23,45,204
235,188,254,213
93,6,217,158
247,142,77,30
38,14,44,142
249,88,231,201
75,222,120,105
145,177,56,165
20,137,196,38
203,201,117,44
235,186,254,213
2,232,158,165
234,187,255,214
72,132,170,153
235,187,254,213
149,81,65,130
124,165,174,44
198,84,187,211
216,173,177,181
211,50,25,5
15,196,176,70
209,51,25,5
236,187,255,214
149,23,45,206
96,126,253,194
151,82,65,130
199,226,200,151
36,198,28,250
36,198,29,252
149,24,45,205
198,84,185,211
231,67,98,86
200,182,3,59
232,66,98,84
37,199,28,252
200,182,2,60
186,150,33,228
205,192,16,230
0,58,83,235
205,200,117,42
210,50,25,5
55,6,72,123
151,81,63,131
104,220,185,1
53,204,213,102
235,186,254,212
211,50,26,4
249,119,115,239
148,24,45,206
113,234,153,144
147,23,45,206
110,14,121,202
198,84,187,209
202,183,1,59
35,200,27,252
209,50,25,3
123,245,129,250
95,8,217,159
104,87,244,235
201,183,3,60
15,168,251,120
112,243,108,115
93,6,215,160
95,7,216,158
210,50,26,3
151,80,64,129
234,161,142,248
205,202,116,42
232,66,96,84
26,97,55,211
213,139,146,151
204,201,116,42
43,222,20,181
235,186,255,213
162,32,89,139
231,174,204,173
245,240,107,194
32,143,212,1
199,83,185,211
95,6,216,158
9,194,222,134
36,200,29,250
93,6,217,159
201,183,2,61
93,8,215,160
212,10,90,52
231,67,98,84
151,81,65,129
94,7,215,160
235,188,255,212
113,162,240,158
161,60,198,240
65,22,220,205
129,9,218,146
231,66,98,84
151,82,63,131
205,200,116,44
38,146,176,20
231,67,96,84
148,151,50,182
149,80,65,130
58,9,41,8
232,67,97,85
209,49,26,3
231,67,98,85
236,188,254,214
232,66,98,84
204,202,115,42
95,7,216,160
37,198,27,251
231,66,96,86
211,50,26,3
95,7,216,158
234,188,254,213
231,68,97,85
150,80,64,129
202,181,3,60
200,181,3,59
234,186,254,212
215,143,5,199
236,188,254,213
237,196,83,146
149,82,63,129
233,67,98,85
236,186,255,212
93,122,149,0
249,203,65,63
94,114,253,244
35,198,28,252
93,6,217,160
201,182,3,61
209,58,99,178
209,49,24,5
39,139,154,72
200,183,3,61
37,200,27,252
148,24,45,205
183,48,184,74
149,80,63,130
204,200,116,43
204,200,115,44
148,23,47,206
232,66,98,86
93,6,217,158
199,162,6,85
248,9,132,58
231,66,97,85
200,82,187,210
35,199,28,251
204,201,116,44
211,50,24,3
148,24,47,205
82,207,5,167
233,68,96,85
235,186,255,213
78,35,170,118
150,80,63,129
90,46,198,239
148,23,47,205
94,8,216,159
211,50,26,3
24,19,203,247
94,7,216,158
151,81,65,131
201,181,3,60
21,31,91,170
200,181,2,59
200,181,2,60
91,174,188,26
30,185,212,36
146,124,32,76
242,177,125,126
201,183,3,60
209,50,24,5
199,83,186,211
255,137,255,18
204,201,116,43
35,198,29,252
36,198,29,251
198,84,187,209
236,187,254,212
157,212,178,243
204,202,115,42
3,58,200,200
148,24,45,206
93,8,217,158
95,6,215,159
93,8,215,160
125,228,87,152
233,66,98,84
35,198,27,251
93,7,215,159
210,50,25,3
203,201,116,43
205,201,115,44
127,233,114,70
110,211,62,111
126,245,219,188
63,72,233,232
148,25,45,205
200,83,185,210
232,68,98,86
202,182,2,60
150,151,133,86
150,82,65,129
93,8,217,158
210,51,24,5
198,82,187,210
148,24,47,204
93,6,216,160
201,182,2,61
149,80,64,131
209,50,24,4
95,6,215,160
200,82,186,209
81,68,113,247
140,69,1,96
200,181,2,60
108,41,132,148
233,79,230,148
109,226,145,148
255,73,20,105
36,200,27,252
209,49,24,4
153,47,205,128
205,200,115,44
210,49,25,3
148,25,47,204
210,49,24,4
200,182,1,60
178,240,86,210
231,67,97,84
200,181,3,60
58,204,47,65
232,66,96,86
245,191,46,157
151,82,64,131
204,201,115,44
233,67,97,86
151,82,65,130
236,187,254,213
204,202,117,43
36,199,27,250
64,76,183,178
236,188,255,212
149,24,46,205
209,49,26,4
204,202,116,44
35,198,28,250
115,206,137,116
147,23,46,204
209,51,25,3
210,51,25,4
198,82,186,211
151,80,65,131
235,187,255,213
204,200,116,43
35,112,48,26
213,38,122,224
199,84,186,209
233,68,97,84
182,68,3,161
147,24,47,205
204,200,115,42
117,205,83,198
36,198,28,251
95,7,217,158
235,187,254,213
144,73,152,210
149,23,45,206
235,187,254,213
36,199,28,251
204,201,115,43
121,142,23,244
202,39,36,250
148,25,47,204
233,67,97,85
94,6,215,160
35,199,28,252
183,75,86,119
235,188,255,214
232,66,97,85
204,200,116,42
203,202,117,43
205,201,115,43
117,106,126,131
215,44,2,227
204,0,242,141
149,25,47,205
211,50,25,3
239,156,58,45
234,186,254,213
171,251,176,218
185,77,73,247
231,67,96,86
93,7,216,158
200,248,109,180
95,7,215,158
200,84,186,209
159,76,112,166
99,36,50,142
15,22,43,103
186,69,255,240
135,201,178,68
149,82,65,129
164,112,4,146
94,6,215,159
200,83,187,211
29,77,145,215
200,83,186,211
233,67,97,86
201,183,2,60
94,8,215,159
236,186,255,214
211,51,25,4
218,161,134,110
35,199,29,251
201,183,1,61
231,67,98,84
234,186,255,214
51,36,75,82
151,82,63,131
236,188,255,213
199,84,185,209
128,101,237,38
236,186,255,212
147,25,45,205
196,130,56,128
114,58,172,236
221,138,58,171
197,89,234,10
37,200,27,252
197,117,3,134
232,68,98,84
232,67,98,84
147,24,46,205
149,25,46,205
95,6,216,158
209,50,25,3
198,84,186,209
148,171,128,57
93,4,212,226
211,50,25,4
218,13,91,104
210,51,25,4
151,82,65,130
203,200,115,44
51,35,254,14
151,81,63,131
209,49,26,3
205,200,117,43
69,168,103,163
9,187,100,189
209,51,26,5
210,49,24,3
198,83,185,209
45,145,218,120
37,199,28,250
204,202,116,42
204,202,116,43
