Air Temperature,Humidity,Interval Rain,Wind Speed,Barometric Pressure,Solar Radiation,Battery Life
16.4,100,3.5,7,992.6,1,11.9
16.67,82,0,6.8,992.9,0,15.1
17.3,90,1.8,5.6,993.8,-2,12.1
16.6,100,6.8,9.5,993,1,12
16.56,85,0,5.5,993.6,0,15.1
17.3,89,2.8,7,994.7,-2,12.1
16.5,100,31.9,8.1,993.2,1,12
16.17,86,0,6.1,994.2,0,15.1
17.1,92,9.5,5.8,995,-2,12.1
16.3,100,22.9,10.6,994.9,1,12
15.67,85,0,5.1,994.9,0,15.1
16.7,92,8.6,5.6,995.7,-2,12.1
16.8,92,3.9,4.8,995.1,1,11.9
15.28,84,0,3.4,995.3,0,15.1
16.3,89,1.7,5.4,996.5,-2,12.1
15.7,99,6.3,7,996.1,2,11.9
15,81,0,2.2,996.3,0,15.1
15.9,86,5,5.4,997.4,-2,12.1
15.5,97,18.7,3.8,996.6,2,11.9
15.28,79,0,4.5,996.3,0,15.1
16.1,86,5.6,4.4,997.7,0,12
17.8,81,0.5,6,996.1,4,11.9
16.56,69,0,3.4,995.9,0,15.1
17.5,76,0,4.8,997.2,1,12.1
17.7,82,0,4.2,996.7,65,11.9
16.17,73,0,5.5,996.6,0,15.1
17.3,77,0,5.2,997.8,33,12.1
17,86,0,6.3,997.4,227,11.9
15.67,73,0,3.2,997.3,0,15.1
16.6,80,0,5.7,998.7,134,12.1
16.8,87,0,5.9,997.5,175,11.9
15.5,75,0,2.3,998,0,15.1
16.3,82,0,4.8,999,99,12.1
17.1,90,0,5.6,998.6,101,11.9
15.56,75,0,5,999,0,15.1
16.5,83,0,5.3,999.9,184,12.1
17.3,89,0,5.6,998.7,150,11.9
15.78,79,0,4.6,999,0,15.1
16.8,85,0,5.2,999.9,127,12
17.7,90,0,2.8,998,136,11.9
16.17,77,0,3.1,998.3,0,15.1
17,85,0,5,999.5,51,12
17.8,91,0,6.4,997.8,86,11.9
16.67,80,0,2.9,998,0,15.1
17.5,86,0,4.7,999.1,71,12
17.8,90,0,2.3,997.7,38,11.9
16.67,79,0,3.4,997.3,0,15.1
17.7,85,0,4.4,998.7,113,12
18,89,0,5.5,997.2,3,11.9
16.78,79,0,2.8,997,0,15.1
17.7,84,0,5,998.2,2,12.1
18.2,86,0,3,997,1,11.9
17.06,78,0,3.2,997.3,0,15.1
18,83,0,2.8,998.3,-3,12.1
18.3,85,0,4,997.2,1,11.9
17.17,74,0,3.6,997,0,15.1
18,83,0,3.3,998.1,-3,12.1
18.2,87,0,4.3,997.1,1,11.8
17.06,77,0,4.6,997,0,15.1
18,83,0,2.9,997.9,-3,11.8
18.2,86,0,7.3,996.1,1,11.9
17.06,78,0,2.2,996.3,0,15.1
18,83,0,3.6,997.2,-3,12
18.3,88,0,2.3,996.4,1,11.9
17.17,78,0,2.5,996.3,0,15.1
18,85,0,2.8,997.3,-3,12
18.4,88,0,3.6,995.9,1,11.9
17,81,0,1.7,995.6,0,15.1
18,86,0,2.3,996.8,-3,12
18.4,89,0,2.6,995.6,1,11.9
15.56,85,0,3.3,995.6,0,15.1
16.7,88,0,1.5,996.5,-2,12.1
18.7,89,0,3.4,995.5,1,11.9
16.67,82,0,2,995.3,0,15.1
18.1,87,0,2.3,996.4,-3,12
18.7,93,0,4.7,995,1,11.9
18.7,95,0,6.2,994.2,1,11.9
17.56,85,0,2.9,993.9,0,15.1
18.4,90,0,2.7,995.2,-2,11.9
19.9,80,0,2.6,993.4,1,11.9
17,87,0,2.2,993.6,0,15.1
18.7,89,0,4.3,994.6,-3,12
19.7,76,0,0.7,992.2,1,11.9
18.06,83,0,4.2,992.2,0,15.1
22.6,47,0,1.7,992.9,-4,12
20.1,76,0,0.8,991.7,29,12
20,60,0,1.4,991.5,0,15.1
22.1,52,0,1.4,992.4,7,12
20.5,76,0,1.5,991.6,48,11.9
20.28,60,0,1.2,991.2,0,15.1
22.1,52,0,2.1,992.2,31,12.1
20.7,74,0,1.5,991.2,357,11.9
20.06,66,0,1.1,991.2,0,15.1
21,66,0,2,991,539,11.9
19.89,68,0,1.6,990.5,0,15.1
20.7,73,0,3.1,990.9,156,12
19.78,70,0,2.5,990.5,0,15.1
23.1,53,0,2.9,991.4,545,12
21.1,71,0,2.6,991,631,11.9
21,64,0,1.9,990.5,0,15.1
22.9,56,0,3.5,991.6,37,12
21.8,60,0,1.7,991.1,624,12
19.78,69,0,2.3,990.5,0,15.1
21.5,67,0,3,991.6,594,12
23.2,54,0,1.8,991.1,552,12
22.39,49,0,1.2,990.5,0,15.1
21.2,65,0,1.7,991.6,556,12.1
20.9,65,0,2.6,990.8,439,11.8
21.06,53,0,1.3,990.2,0,15.1
20.9,61,0,0.6,991.3,468,12.1
18.2,72,0,1.7,990.3,285,11.9
18.39,60,0,1.9,989.8,0,15.1
20.4,60,0,2.4,990.7,324,11.9
15.5,80,0,1.6,989.8,52,11.9
16.28,66,0,0.4,989.2,0,15.1
19.6,63,0,1.1,990.4,156,12
14.7,84,0,1.2,989.2,7,11.9
15.89,67,0,2.3,988.5,0,15.1
18.7,64,0,2.5,989.5,5,12
15.4,79,0,0.7,988.4,2,11.9
14.67,71,0,0.6,987.8,0,15.1
18.7,63,0,2,988.9,-3,12
15.5,80,0,1,987.7,2,11.9
15.28,68,0,0.5,987.1,0,15.1
18.4,64,0,1,988.3,-2,12
17,70,0,0.5,987,1,12
15.5,68,0,1.4,986.8,0,15.1
17.2,73,0,0,987.8,-2,12.1
16.8,72,0,0.7,986.8,1,11.9
16,66,0,1.5,986.5,0,15.1
18.5,64,0,0.9,987.6,-2,12.1
17.9,67,0,0.5,986.6,1,11.9
17,63,0,0.9,986.5,0,15.1
17.7,84,0,0.7,987.2,-2,12
18.1,68,0,0,986,1,11.9
16.89,65,0,0.2,985.4,0,15.1
18.5,74,0,0,986.5,-2,12
18.1,66,0,1.5,985.8,1,11.9
17.89,62,0,1.3,985.1,0,15.1
19.9,63,0,1.2,986.2,-3,12
19,61,0,1,985.5,1,12
18.17,69,0,1.1,985.1,0,15.1
20.8,54,0,0.6,986.2,-3,12
20.6,56,0,2.3,985.2,0,12
18.56,66,0,1.2,984.8,0,15.1
21.3,54,0,2,985.2,0,11.9
18.67,70,0,2.1,984.8,0,15.1
20.9,69,0,0.6,985.6,1,11.9
18.5,76,0,1.9,985.1,0,15.1
19.7,77,0,0.6,985.5,1,11.9
18.28,78,0,0.6,985.1,0,15.1
20,73,0,0,986.1,-3,12
20.3,80,0,0.5,985.4,39,11.9
19.06,72,0,3.4,985.1,0,15.1
21.8,59,0,2.6,985.9,5,12
20.6,81,0,0.6,985.5,27,11.9
20,67,0,1.2,985.1,0,15.1
20.8,71,0,2,985.6,371,12
19.89,66,0,2.5,985.4,0,15.1
21.1,62,0,2.8,986.3,20,12
23.6,51,0,1.8,986.1,517,12
19.67,69,0,2.3,985.8,0,15.1
21.1,66,0,2.7,986.7,22,12
24.2,42,0,2.7,986.8,612,12
19.17,68,0,3.3,986.5,0,15.1
21.7,57,0,2.5,987.3,560,12.1
23.4,46,0,4,987.7,657,11.9
19.39,66,0,2.8,987.1,0,15.1
21.3,61,0,2.7,988.1,28,12.1
22.5,52,0,4.3,988.3,644,12
19.67,66,0,1.7,987.8,0,15.1
21.4,63,0,2.7,988.6,628,12.1
21.3,65,0,1.5,988.4,568,11.9
21.06,54,0,1.8,987.8,0,15.1
21,60,0,1.1,989,578,12.1
19.3,71,0,1.4,988.4,448,11.9
18.78,62,0,1.5,987.8,0,15.1
19.5,65,0,1.6,988.9,482,12
16.8,81,0,2.6,988.6,294,11.9
16.5,70,0,3.8,987.8,0,15.1
17.6,73,0,2.9,988.9,340,12
14,92,0,3.9,987.7,8,11.9
13.67,82,0,3.2,986.8,0,15.1
16,79,0,3.9,988,7,12.1
14.7,89,0,3.8,986.5,2,11.9
14.17,80,0,2.6,985.8,0,15.1
15.6,81,0,2.6,986.4,-2,12
14.9,89,0,4.6,986.1,2,11.9
14.78,78,0,3.2,985.4,0,15.1
16.2,80,0,3.4,986.5,-2,12.1
15.4,88,0,4.3,986,2,11.9
14.89,78,0,2.3,985.1,0,15.1
16.1,80,0,2,986.2,-2,12
17.2,80,0,5.1,983.6,1,11.9
16.5,72,0,4.4,982.4,0,15.1
17.6,74,0,2.8,983.5,-2,12
16.9,84,0,7,981.7,1,11.9
16.17,75,0,8.4,980.7,0,15.1
17.3,79,0,2.8,981.9,-2,12.1
17.1,81,0.1,7.8,980.8,1,11.9
16.67,71,0,5.6,979.7,0,15.1
17.4,77,0,3.2,980.9,-2,12
18.1,85,0.2,7.4,980,1,11.9
17.28,72,0,1.6,979,0,15.1
18.2,78,0,2.6,979.7,-3,12
17.5,87,0,6.7,979.2,2,11.9
17,79,0,2,978.3,0,15.1
18.2,82,0,3.8,979.4,-2,12.1
17,89,2.1,5.3,978.5,2,11.9
16.67,79,0,5,977.7,0,15.1
17.7,83,1,2.5,978.9,-2,12.2
16.9,90,21.7,4.9,979,12,11.9
16.28,81,0,6.1,977.7,0,15.1
17.4,84,5.5,2.3,979,26,11.8
16.9,94,14,6.8,979.2,5,11.9
16.28,84,0,1.7,978.3,0,15.1
17.1,90,6.8,1.6,979.2,1,12.1
19,85,3.5,9,979.1,10,11.9
18.56,80,0,2.9,978.3,0,15.1
19.8,79,0.1,2,979.5,4,12
27,55,0,4.8,977.7,211,11.9
26.17,49,0,4.7,977,0,15.1
26.8,53,0,1,978,100,12.1
26.3,59,0,5.7,978.7,202,11.8
25.56,52,0,7.2,978.3,0,15.1
26.5,55,0,1,979.2,188,12
26.6,57,0,8,979.6,189,11.9
25.56,52,0,8.1,979,0,15.1
26.5,56,0,1.2,980.1,85,12.1
26.2,59,0,6.5,980.4,600,11.9
24.67,53,0,8.8,980,0,15.1
25.7,57,0,1.1,980.9,166,12
25.3,62,0,5.2,981,376,12
23.89,57,0,3.8,980.7,0,15.1
24.6,62,0,1.4,981.1,273,12
22.7,71,0,4.7,981.8,284,11.8
22.89,60,0,4,980.7,0,15.1
23.3,67,0,1.9,982,165,12.2
21.9,73,0,4.7,982.2,109,11.9
21.67,63,0,5.3,981.4,0,15.1
22.7,67,0,2,982.7,106,12.1
20.9,76,0,4.5,982.9,59,11.9
21,65,0,4.3,982.1,0,15.1
21.9,68,0,1.1,983.2,144,12
20.8,77,0,4.9,983.8,6,11.9
20.67,67,0,4.6,983.1,0,15.1
21.4,71,0.1,0.8,983.8,2,12.1
20.3,81,0.8,4.4,984.4,1,11.9
19.67,73,0,3,983.4,0,15.1
21.2,73,0.3,1.2,984.5,-3,12.1
20.4,80,0.5,2.4,984.4,1,11.9
20.89,64,0,4.8,983.4,0,15.1
21.5,70,0.3,1.3,984.4,-4,12.1
21.6,71,0.9,5.7,984.1,1,12
21.39,62,0,5.8,983.1,0,15.1
22.2,65,0,1.6,984.4,-4,12
21.5,74,0,3.8,984.6,0,11.9
21.28,63,0,1.7,984.1,0,15.1
22,66,0,1.1,984.9,-4,12.1
21.8,74,0,3.9,985.5,0,11.9
21.5,64,0,2.8,985.1,0,15.1
22.3,67,0,1.2,985.9,-4,12.1
21.8,76,0,3.7,985.8,0,11.9
21.17,68,0,1.9,985.1,0,15.1
22,72,0,1.6,986.3,-4,12.1
20.7,87,0,2.4,986.6,0,11.9
20.17,76,0,2.5,985.8,0,15.1
21.1,81,0,2,986.8,-4,12
20,91,0.4,2.5,987.4,1,11.8
20.39,76,0,2.5,986.5,0,15.1
21.3,79,0.2,2.3,987.5,-3,12
20.3,88,0,4,987.7,1,11.9
19.28,83,0,2.3,987.1,0,15.1
20.5,84,0.5,2,988.1,-3,12.2
19.9,92,0.1,3.2,988.4,1,11.9
19.39,80,0,3,987.8,0,15.1
20.5,83,0,2.9,988.6,-3,12
19.8,93,1.6,3,989.2,1,11.9
19.17,85,0,1.1,988.5,0,15.1
20.4,87,0.3,2,989.4,-3,12.1
20.1,92,1.2,2.8,989.7,1,11.9
19.89,85,0,3.3,988.8,0,15.1
20.8,89,0.3,1.7,989.8,-3,12.1
20.4,95,2.3,2.5,989.7,5,11.9
19.56,88,0,3.4,989.2,0,15.1
21.1,87,0.7,0.8,990.2,0,12.1
21,92,0.8,4.2,990,13,11.9
18.39,90,0,0.8,989.5,0,15.1
19.6,95,0,2.4,990.4,1,12
19.1,98,0,1.3,990.3,115,11.9
18.17,90,0,0.4,989.8,0,15.1
19,95,0,3.6,990.6,106,12
19,98,0,0.8,991.3,102,11.9
18,90,0,0.8,991.2,0,15.1
18.8,94,0,2.2,991.8,111,12.1
18.9,97,0,0.8,991.9,102,12
17.67,89,0,2.4,991.9,0,15.1
18.5,95,0,2.2,992.5,287,12
18.5,98,0,0.6,993.1,52,11.8
17.5,89,0,1.6,992.6,0,15.1
18.1,94,0,2.2,993.6,49,12.1
18,98,0,0.6,993.6,61,11.9
17.39,87,0,1.4,993.2,0,15.1
18,93,0,2.1,994.1,62,12.1
17.7,97,0.2,1.3,994.2,219,11.9
17,87,0,0.5,993.9,0,15.1
17.8,92,0,1.7,994.9,114,12
17.6,97,0,1.7,994.6,109,11.9
16.89,86,0,1.7,994.2,0,15.1
17.6,91,0,2.4,995.3,44,12
17.3,98,0,3.4,994.8,65,11.9
16.28,86,0,1.3,994.6,0,15.1
17.3,91,0,2.8,995.6,40,12
17.4,96,0,4,994.9,8,11.9
16.17,85,0,2.4,994.6,0,15.1
17.1,91,0,2.8,995.8,10,12.1
17.2,97,0,3.2,994.6,2,11.9
16,84,0,2.8,994.6,0,15.1
17.1,89,0,3.5,995.5,-2,12.1
17,97,0.1,3.4,994.9,1,11.9
16,85,0,2.8,994.6,0,15.1
17.6,87,0,2.8,995.5,-2,12.1
17.2,97,0,2.9,994.7,1,11.9
16.56,81,0,3.9,994.6,0,15.1
17.6,86,0.1,2.7,995.4,-2,12
17.4,94,0.4,3.2,994.8,1,11.9
16.39,82,0,2.5,994.6,0,15.1
17.6,86,1.5,2.8,995.6,-2,12.1
17.4,91,1.4,2.4,994.8,1,11.9
17.39,79,0,2.2,994.6,0,15.1
17.4,83,1.2,1.9,995.7,-3,12
17.6,85,0,1.6,995.3,1,11.9
17.28,75,0,2.2,994.9,0,15.1
17.9,78,0,1.3,996.1,-2,12
17,85,0,5.1,995.2,1,11.9
17.17,75,0,0.4,995.3,0,15.1
17.8,74,0,2.2,996,-2,11.9
17.8,85,1.2,3.8,996.1,1,11.9
17,80,0,2.8,995.9,0,15.1
17.8,79,0.3,2.7,996.7,-2,12
19.1,83,0,3.3,996,1,11.9
17.39,79,0,2,995.9,0,15.1
18.7,81,0,2.9,996.8,-3,12.1
18.9,82,0,2.1,996,1,11.9
18.28,73,0,1.9,995.9,0,15.1
19.1,79,0,2.3,996.7,-3,12
18.7,82,0,2.4,995.9,1,11.9
18.28,72,0,1.1,995.6,0,15.1
19.1,79,0,2.7,996.6,-3,12.1
18.8,80,0,1.9,996.4,1,11.9
18.28,72,0,1.1,996.3,0,15.1
19.1,76,0,2,997.3,-3,12
19,78,0,2,996.6,1,12
18.17,72,0,0.9,996.3,0,15.1
19.1,75,0,2.3,997.2,-3,12
19.3,79,0,3,996,37,11.9
18.17,69,0,1.4,995.6,0,15.1
18.9,74,0,3,996.8,31,12.2
19.3,74,0,3.4,996.4,121,12
18.28,67,0,1.4,996.3,0,15.1
18.9,73,0,2.3,997.2,78,12.1
19.7,73,0,3.3,996.9,252,11.9
18.17,64,0,2.4,996.6,0,15.1
18.8,70,0,2.3,997.7,87,11.9
19.2,71,0,3.3,997.8,171,11.9
18.17,63,0,1.2,997.3,0,15.1
18.6,69,0,2.1,998.4,130,12
19.4,70,0,1.4,998.4,689,11.9
18.06,62,0,2.1,998.3,0,15.1
18.7,67,0,1.8,999.1,413,12.1
19,69,0,2.4,999.3,643,11.9
17.89,61,0,1.4,999,0,15.1
17.9,69,0,1.3,1000.1,48,12
19.1,76,0,3.3,1000.3,634,11.9
16.78,64,0,2.4,1000,0,15.1
17.7,73,0,3.7,1001.3,615,12.1
19.5,70,0,1.5,1000.7,554,11.9
16.06,69,0,2.3,1000.7,0,15.1
17.7,75,0,4.6,1001.4,571,12.1
19.6,67,0,1.5,1000.6,443,12
17,68,0,1.8,1000.3,0,15.1
19,68,0,2.1,1001.3,478,12.1
18.9,64,0,0.9,1000.9,307,11.9
17.17,64,0,0.8,1000.3,0,15.1
18.6,66,0,1.4,1001.5,378,12
17.7,82,0,1.5,1001,57,11.9
16.06,66,0,0.7,1000.7,0,15.1
17.4,70,0,1,1001.7,156,12
17.3,86,0,2.9,1000.6,6,11.9
14.89,71,0,0.4,1000.3,0,15.1
16.4,75,0,0.6,1001.2,2,12
17.2,81,0,3.2,1000.6,1,11.9
15.17,71,0,1.4,1000.3,0,15.1
16.4,73,0,0.7,1001.4,-2,12
17.5,74,0,2.6,1000.9,1,11.9
15.39,64,0,0.8,1000.7,0,15.1
16.9,66,0,0,1001.6,-2,12
17.9,59,0,2.2,1000.9,1,11.9
15.39,59,0,1.7,1000.7,0,15.1
17.1,59,0,0.7,1001.7,-2,12.1
17.1,63,0,1.2,1001.1,1,11.9
16.06,56,0,1.3,1000.7,0,15.1
17.5,56,0,0.9,1001.6,-2,12.1
17.8,63,0,1.4,1000.6,1,11.9
16.78,52,0,1.8,1000.7,0,15.1
18.2,54,0,1.1,1001.4,-2,12.1
17.7,78,0,1.7,1001.2,1,11.9
17,62,0,1.8,1000.7,0,15.1
18.9,57,0,0.9,1001.6,-3,12
18,83,0,1.2,1001.6,1,11.8
17.78,68,0,1,1001,0,15.1
19.9,63,0,1.7,1002.1,-3,12
18.1,85,0,1.4,1001.7,1,11.9
18.06,73,0,1,1001,0,15.1
20.1,68,0,1,1002.2,-3,12
18.2,85,0,2,1002,1,11.9
17.78,75,0,1.2,1001.4,0,15.1
19.3,78,0,0,1002.4,-3,12
18.2,82,0,1.1,1001.8,1,11.9
17.5,79,0,0.7,1001.4,0,15.1
19.4,75,0,0.8,1002.2,-3,12.1
18.2,84,0,0.8,1001.8,1,12
17.56,77,0,2,1001.4,0,15.1
19.1,76,0,2,1002.3,-3,12
18.2,83,0,0.9,1001.7,1,11.8
17.67,78,0,1.2,1001,0,15.1
18.8,78,0,2.5,1002,-3,12.1
18.2,80,0,1.2,1001.6,31,11.9
17.78,75,0,2.5,1001,0,15.1
19.1,76,0,2.6,1001.9,21,12
18.8,80,0,1.3,1001.7,96,11.9
18.28,71,0,1.8,1001,0,15.1
18.8,74,0,2.5,1002.2,53,12.1
18.7,76,0,1.3,1002.2,293,12
18.5,68,0,2.4,1001.7,0,15.1
18.9,72,0,2.1,1002.5,164,12.1
18.7,75,0,1.4,1002.4,570,11.9
18.89,60,0,1.7,1001.7,0,15.1
19,68,0,3.6,1002.7,102,12.2
17.9,76,0.5,1.1,1003,252,12
18.06,63,0,0.8,1002.4,0,15.1
18.6,67,0,0.9,1003.5,294,12.1
18.8,78,0,4.2,1003.3,522,11.9
17.56,70,0,2.3,1003,0,15.1
18.4,73,0,2.8,1003.9,262,12.1
19.5,85,0,2,1003.9,79,11.9
17.06,76,0,3.1,1003.7,0,15.1
19.2,79,0,3.4,1004.5,153,12.1
19.1,97,3.2,4.8,1003.8,6,11.9
18.17,76,0,3.1,1003.7,0,15.1
18.8,90,0.2,1.6,1004.7,68,12
22.4,92,0,4.5,1003.4,89,11.9
19.56,86,0,1,1003.4,0,15.1
22.2,88,0.3,1.1,1003.9,42,12
21.7,94,0.6,4.5,1003.3,69,11.9
21.67,82,0,2.2,1002.7,0,15.1
22.5,85,0,2,1003.7,45,12
22.3,89,0,3.3,1003.1,38,12
22,79,0,1.5,1002.4,0,15.1
22.7,84,0,1.6,1003.4,4,12
21.78,79,0,3.4,1001.7,0,15.1
22.4,82,0,0.4,1003.1,-3,12.1
22.6,84,0,4.6,1002.4,0,12
22,78,0,3.9,1001.7,0,15.1
22.6,81,0,1.2,1002.9,-4,12.1
22.8,82,0,5.2,1002.6,0,11.9
22,76,0,3.1,1002,0,15.1
22.7,80,0,1.6,1002.8,-4,12
23,81,0,5.7,1002.5,0,11.9
22.17,75,0,2.2,1002,0,15.1
22.7,79,0,2.3,1003,-4,12
22.8,81,0,5.8,1002.4,0,11.9
22,76,0,5.5,1001.7,0,15.1
22.7,79,0,2.2,1002.8,-4,12
22.7,82,0,5.4,1002.9,0,11.9
21.67,77,0,5.4,1002,0,15.1
22.3,81,0,1.8,1003.1,-4,12
22.3,84,0,5.2,1003.3,0,11.9
21.56,78,0,7.1,1002.4,0,15.1
22.5,81,0,2.6,1003.7,-4,12.2
21.9,87,0,4.8,1003.3,0,11.9
21.56,78,0,4,1002.7,0,15.1
22.3,82,0,1.8,1003.6,-4,12.1
22,87,0,5.2,1002.8,0,11.9
21.78,77,0,2.8,1002,0,15.1
22.6,81,0,3.9,1003,-4,12.2
22.3,85,0,2.8,1002.8,0,11.9
22.06,76,0,4.2,1002,0,15.1
22.8,80,0,1.5,1003,-4,12
22.7,83,0,2.9,1002.7,0,11.9
22.39,75,0,5.4,1001.7,0,15.1
23.1,78,5,2.2,1002.8,-4,12
23,83,0,3.1,1002.4,0,11.9
23,71,0,3.6,1001.7,0,15.1
23.8,75,0,1.2,1002.8,-4,11.9
23.6,78,0,3.5,1002.5,0,11.9
24.28,65,0,4.4,1001.7,0,15.1
24.7,70,0,1,1002.7,-4,12
24.6,73,0,3.5,1002.5,19,12
25.17,60,0,4.7,1001.7,0,15.1
25.3,67,0,0.4,1002.5,21,12.1
25.5,69,0,4.3,1002,48,12
25.28,60,0,4.5,1001.4,0,15.1
25.5,67,0,0.3,1002.4,43,12
25.5,69,0,4.8,1001.8,190,12
25.06,62,0,5.1,1001.4,0,15.1
25.3,68,0,1,1002.2,81,12
25.7,69,0,3.4,1001.9,485,12
24.78,64,0,3.3,1001.4,0,15.1
24.7,74,0,1.3,1002.2,105,12
23.9,83,0,3.8,1002.2,244,11.9
23.39,71,0,4.8,1001.7,0,15.1
23.3,81,0,0.6,1002.5,166,12
21.9,91,0.2,4,1002.7,245,11.9
21.39,82,0,5.5,1002,0,15.1
22.1,86,0.1,1.2,1003,157,12
24.3,71,0,6.2,1002.7,216,12
22.67,70,0,8.6,1001.7,0,15.1
22.5,82,0.1,1.2,1003.2,85,12
23.3,72,0,4.4,1002.9,467,12
21.56,70,0,9.6,1001.7,0,15.1
22.9,72,0.1,1.6,1003.1,328,12
21.8,75,0,4.4,1002.9,276,12
21.39,66,0,6.3,1001.4,0,15.1
22.3,70,0,3,1002.9,153,12.1
20.2,77,0,4.7,1002.3,93,11.9
20.17,66,0,5.5,1001.4,0,15.1
21.9,68,0,1.7,1002.5,185,12.1
19.9,75,0,4.5,1001.8,9,11.9
20,66,0,4.7,1000.7,0,15.1
21.2,68,0,0.9,1001.9,6,12.1
20.2,73,0,3.3,1001.1,1,11.9
20.28,64,0,3.5,1000.3,0,15.1
21.5,67,0,1.2,1001.4,-4,12
20.2,70,0,2.7,1000.7,0,11.9
20.5,62,0,2.5,999.7,0,15.1
21.6,65,0,1.2,1000.8,-3,12.1
20.3,69,0,3.4,1000.3,1,11.9
20.5,60,0,3.7,999.7,0,15.1
21.5,63,0,1.6,1000.6,-3,12.1
20,67,0,2.9,1000.3,1,11.9
20.67,57,0,1.4,999.7,0,15.1
21.2,61,0,1.1,1000.6,-3,12.1
20.5,63,0,2.3,1000.3,0,11.9
21.06,53,0,4.9,999.7,0,15.1
21.7,57,0,1.1,1000.6,-3,12.1
21.7,56,0,5.3,999.9,0,11.9
21.89,47,0,3.4,999.3,0,15.1
22.3,51,0,0.6,1000.3,-4,12
22,48,0,3.7,999.8,0,11.9
22.89,39,0,3.4,999,0,15.1
23,43,0,1.4,1000,-4,11.9
22.7,43,0,3.9,1000,0,11.9
23.28,35,0,2.1,999.3,0,15.1
23.5,40,0,1.5,1000.3,-4,12
23.5,40,0,4,1000,0,11.9
22.06,47,0,3,999.3,0,15.1
24.3,38,0,3.7,1000.2,0,12
22.28,49,0,2,999.3,0,15.1
24.9,41,0,2.6,999.9,0,12
22.67,51,0,1.7,999,0,15.1
25.9,40,0,2.8,999.2,0,11.9
22.28,56,0,2.5,998.6,0,15.1
26.7,38,0,3.5,998.9,31,11.9
23.56,50,0,2.5,998.3,0,15.1
26.8,40,0,3.2,998.5,81,11.9
23,53,0,5.3,998,0,15.1
27.1,39,0,5.4,998.5,151,11.9
23.78,49,0,3.9,998,0,15.1
27.3,39,0,5,998.5,238,12
24.06,45,0,6.7,998,0,15.1
26.2,42,0,3.4,998.8,503,12
24.06,44,0,5.9,998,0,15.1
26.2,40,0,0.9,999.2,553,12.1
25.4,43,0,4.6,999.4,406,12
22,57,0,2.5,998.6,0,15.1
24.4,50,0,3.6,999.5,234,12.2
25,43,0,4.2,999.6,316,11.9
24.39,37,0,2.9,999,0,15.1
24.7,43,0,1.6,1000.1,329,12.1
23.7,47,0,2.6,1000.1,214,11.9
23.67,39,0,2.4,999.3,0,15.1
24.3,44,0,1.1,1000.4,170,12
21.5,57,0,2.5,1000.4,456,12
22.06,44,0,5.2,999.7,0,15.1
23.1,46,0,1.7,1000.9,486,12
19.7,62,0,2.6,1000.2,281,11.9
20.5,49,0,3.4,999.7,0,15.1
21.6,52,0,0.9,1000.5,348,12.1
18.3,66,0,2.6,999.3,132,12
18.56,55,0,4,998.6,0,15.1
20.1,56,0,1.6,999.6,173,12.1
17.7,67,0,3.7,999.1,10,12
17.89,56,0,2.1,998.3,0,15.1
19.3,59,0,2.6,999.3,7,12.1
17.5,67,0,2.8,998.4,1,11.9
17.89,55,0,2,997.6,0,15.1
18.9,60,0,3.7,998.5,-3,12.1
16.8,66,0,2.1,998.2,1,11.9
17.78,56,0,2.1,997.3,0,15.1
18.1,60,0,2.9,998.4,-3,12.1
16.9,63,0,2.2,998.2,1,11.9
17.67,52,0,1,997.6,0,15.1
18.1,59,0,3.1,998.5,-3,12
16.9,61,0,2.8,997.7,1,11.9
17.78,57,0,5,997,0,15.1
18.4,55,0,3.5,998.1,-3,12
16.9,57,0,2.8,997.9,1,11.9
18.28,49,0,0.7,997.3,0,15.1
18.6,52,0,2.5,998.2,-3,12
17.2,53,0,2.7,997.8,1,11.9
18.06,49,0,2.3,997.3,0,15.1
18.7,48,0,1.6,998.2,-3,12.1
17.5,48,0,3.4,997.6,1,11.9
18,50,0,2.5,997,0,15.1
18.8,48,0,2.5,998.1,-3,12.1
18.3,47,0,1.8,997.7,1,11.9
18.5,51,0,5.3,997,0,15.1
19.3,48,0,1.4,998,-3,12.1
19.4,47,0,3.6,997.5,1,11.9
19.06,51,0,5.5,996.6,0,15.1
19.6,50,0,1,997.9,-3,12.1
19.8,58,0,2,997.6,1,11.9
19.06,56,0,4.1,997.3,0,15.1
19.6,53,0,0.6,998.2,-3,12
20.2,54,0,3.6,997.7,1,11.9
18.89,56,0,1.2,997.3,0,15.1
19.7,57,0,1.2,998.2,-3,12
20.1,49,0,1.7,998.1,1,11.9
18.78,56,0,2.1,997.6,0,15.1
19.8,54,0,1.8,998.8,-3,11.9
19.7,62,0,2,998,30,12
18.78,53,0,2,998,0,15.1
19.8,52,0,1.6,998.7,21,12.1
20.1,49,0,1.5,998.3,61,12
19.06,43,0,3.5,998,0,15.1
19.8,44,0,2.6,999.1,29,12.1
19.6,45,0,2.6,998.2,198,11.9
18.56,46,0,3.2,998,0,15.1
19.6,44,0,1.5,999,174,12
19.2,46,0,2.3,998.7,231,12
18.28,47,0,4.2,998.3,0,15.1
19.3,43,0,2.1,999.3,180,12.1
19.9,38,0,3.1,999.8,748,11.9
17.78,46,0,2.1,999.7,0,15.1
18.7,46,0,2.8,1000.5,544,12
18.3,48,0,1.8,1000.7,828,11.9
17.17,48,0,5.2,1000.3,0,15.1
