Air Temperature,Humidity,Interval Rain,Wind Speed,Barometric Pressure,Solar Radiation,Battery Life
14.9,68.0,0.0,4.0,996.4,41.0,11.9
14.0,65.0,0.0,4.2,995.6,0.0,15.1
15.5,64.0,0.0,1.0,996.7,101.0,12.1
14.9,66.0,0.0,1.8,996.0,2.0,12.0
13.78,64.0,0.0,1.6,994.9,0.0,15.1
15.1,64.0,0.0,0.9,996.3,0.0,11.9
15.2,64.0,0.0,1.7,995.4,2.0,11.9
14.28,61.0,0.0,2.1,994.6,0.0,15.1
15.6,62.0,0.0,1.1,995.8,0.0,12.0
16.3,60.0,0.0,3.5,995.4,1.0,12.0
14.67,60.0,0.0,2.9,994.6,0.0,15.1
16.0,60.0,0.0,1.0,995.7,0.0,12.1
18.3,55.0,0.0,2.0,995.5,1.0,11.9
18.8,53.0,0.0,2.2,995.5,1.0,11.9
16.67,59.0,0.81,1.0,994.9,0.0,15.1
19.1,50.0,0.0,0.7,995.9,-2.0,12.0
19.3,48.0,0.0,0.6,995.4,1.0,11.9
18.0,45.0,0.0,1.6,994.6,0.0,15.1
19.4,46.0,0.0,0.4,995.5,-2.0,12.1
20.7,40.0,0.0,2.2,995.4,1.0,12.0
18.78,42.0,0.0,2.0,994.9,0.0,15.1
19.9,43.0,0.0,0.9,996.0,-3.0,11.9
21.3,37.0,0.0,4.2,995.1,1.0,12.0
20.28,34.0,0.0,3.5,994.6,0.0,15.1
21.6,36.0,0.0,2.4,995.5,-3.0,12.0
21.4,37.0,0.0,2.0,994.6,16.0,12.0
20.89,32.0,0.0,4.8,993.9,0.0,15.1
21.8,33.0,0.0,2.9,994.9,8.0,12.1
22.1,33.0,0.0,3.3,994.1,192.0,12.0
21.39,31.0,0.0,4.5,993.2,0.0,15.1
22.2,32.0,0.0,3.2,994.4,18.0,12.1
23.0,36.0,0.0,5.6,993.5,384.0,11.9
22.0,31.0,0.0,3.5,992.9,0.0,15.1
23.3,31.0,0.0,3.2,993.8,48.0,12.0
23.1,35.0,0.0,6.8,993.2,580.0,12.0
22.5,32.0,0.0,3.4,992.9,0.0,15.1
23.7,32.0,0.0,1.6,993.5,125.0,12.1
22.9,38.0,0.0,2.7,993.1,709.0,12.0
22.0,35.0,0.0,3.8,992.6,0.0,15.1
24.3,33.0,0.0,1.0,993.7,98.0,12.1
23.4,43.0,0.0,5.6,993.2,947.0,12.0
22.28,34.0,0.0,4.2,992.9,0.0,15.1
24.0,36.0,0.0,1.5,993.7,839.0,11.9
23.3,42.0,0.0,6.5,993.0,978.0,12.0
21.89,38.0,0.0,4.3,992.9,0.0,15.1
23.2,39.0,0.0,0.8,993.7,237.0,11.9
22.4,44.0,0.0,3.8,993.0,195.0,12.0
21.56,40.0,0.0,2.8,992.9,0.0,15.1
23.7,41.0,0.0,2.2,993.6,201.0,12.1
22.0,48.0,0.0,5.2,993.0,918.0,11.9
21.28,42.0,0.0,5.8,992.6,0.0,15.1
23.4,41.0,0.0,1.7,993.6,844.0,12.0
22.0,55.0,0.0,2.7,992.5,873.0,12.0
21.17,46.0,0.0,3.3,991.9,0.0,15.1
22.4,48.0,0.0,2.6,993.1,166.0,11.9
20.7,64.0,0.0,2.7,992.2,772.0,12.0
20.5,54.0,0.0,4.5,991.5,0.0,15.1
21.6,56.0,0.0,1.5,992.5,119.0,12.1
20.2,66.0,0.0,3.3,991.9,513.0,11.9
19.56,58.0,0.15,2.1,991.2,0.0,15.1
20.8,61.0,0.0,0.0,992.3,588.0,12.1
19.5,69.0,0.0,1.8,991.3,342.0,12.0
18.5,62.0,0.0,5.3,990.5,0.0,15.1
20.2,63.0,0.0,1.5,991.7,423.0,12.1
18.6,74.0,0.0,1.4,990.8,179.0,12.0
17.89,66.0,0.0,2.7,990.2,0.0,15.1
19.4,68.0,0.0,1.6,991.2,252.0,12.0
18.0,78.0,0.0,3.0,990.4,39.0,12.0
17.06,70.0,0.0,3.3,989.8,0.0,15.1
18.7,71.0,0.0,1.2,990.9,94.0,12.0
18.3,75.0,0.0,2.1,990.2,2.0,11.9
17.39,68.0,0.0,2.8,989.8,0.0,15.1
18.7,69.0,0.0,1.2,990.8,0.0,12.0
18.5,73.0,0.0,1.7,989.7,1.0,11.9
18.0,66.0,0.0,2.5,989.2,0.0,15.1
19.3,67.0,0.0,1.7,990.2,-2.0,12.0
18.9,70.0,0.0,1.4,989.6,1.0,11.9
18.56,62.0,0.0,1.1,988.8,0.0,15.1
19.7,64.0,0.0,1.3,989.9,-2.0,11.9
19.9,65.0,0.0,2.0,989.2,1.0,11.8
19.0,60.0,0.0,2.2,988.8,0.0,15.1
20.3,61.0,0.0,1.3,989.7,-3.0,12.1
20.4,63.0,0.0,2.0,989.1,1.0,11.9
19.67,56.0,0.0,3.8,988.5,0.0,15.1
20.9,58.0,0.0,1.3,989.7,-3.0,12.1
21.4,58.0,0.0,2.9,988.6,0.0,11.8
20.5,54.0,0.0,3.8,988.1,0.0,15.1
21.5,55.0,0.0,1.7,989.2,-3.0,12.0
22.4,58.0,0.0,3.2,988.0,0.0,11.9
21.39,51.0,0.0,2.1,987.8,0.0,15.1
22.5,55.0,0.0,1.6,988.6,-4.0,12.0
23.3,56.0,0.0,2.7,987.1,0.0,12.0
22.67,48.0,0.0,2.7,986.8,0.0,15.1
23.6,51.0,0.0,2.2,987.9,-4.0,12.0
24.1,47.0,0.0,1.3,985.7,0.0,11.8
23.67,43.0,0.0,1.4,985.4,0.0,15.1
24.6,44.0,0.0,1.4,986.2,-4.0,12.0
26.0,44.0,0.0,3.2,984.8,31.0,12.0
25.06,38.0,0.0,6.7,984.4,0.0,15.1
25.9,40.0,0.0,2.4,985.4,27.0,12.0
26.1,40.0,0.0,1.3,984.3,37.0,12.0
26.28,32.0,0.0,1.4,984.1,0.0,15.1
26.5,39.0,0.0,3.2,984.1,146.0,11.9
26.39,32.0,0.0,2.4,983.7,0.0,15.1
22.2,68.0,0.0,1.2,984.2,578.0,12.0
24.89,36.0,0.0,0.6,983.7,0.0,15.1
22.6,65.0,0.0,0.7,984.4,679.0,11.9
24.28,37.0,0.0,1.9,984.1,0.0,15.1
24.3,52.0,0.0,1.1,985.0,596.0,12.1
22.9,70.0,0.0,0.7,984.3,809.0,11.9
22.39,56.0,0.0,1.7,983.7,0.0,15.1
22.0,76.0,0.0,1.5,984.0,930.0,11.9
22.06,58.0,0.0,2.1,983.7,0.0,15.1
21.5,76.0,0.0,1.3,984.3,933.0,12.0
21.67,62.0,0.0,1.7,983.7,0.0,15.1
22.7,64.0,0.0,0.6,984.9,888.0,12.1
19.6,89.0,0.0,2.0,983.9,731.0,12.0
21.39,62.0,0.0,2.1,983.7,0.0,15.1
20.6,76.0,0.0,0.9,984.6,1.0,1.0
18.7,94.0,0.0,2.9,983.8,356.0,11.9
19.39,74.0,0.1,2.4,983.1,0.0,15.1
18.6,96.0,0.0,2.5,983.6,334.0,11.9
18.56,81.0,0.43,0.3,983.4,0.0,15.1
19.4,87.0,0.0,0.7,984.4,397.0,12.0
17.9,100.0,0.0,2.2,983.8,227.0,11.9
18.06,85.0,0.2,1.3,983.4,0.0,15.1
19.1,89.0,0.0,1.6,984.6,163.0,12.0
18.7,100.0,0.5,1.7,983.8,68.0,11.9
18.0,88.0,0.03,1.7,983.4,0.0,15.1
19.0,91.0,0.0,3.0,984.5,78.0,12.0
18.4,100.0,5.3,0.0,983.1,6.0,11.9
18.06,91.0,4.67,0.2,982.7,0.0,15.1
18.9,97.0,3.0,0.9,983.8,25.0,12.0
19.4,100.0,17.8,1.5,982.6,1.0,12.0
17.78,91.0,21.92,1.7,982.4,0.0,15.1
18.3,96.0,7.4,0.5,983.5,-2.0,12.1
24.7,88.0,0.0,1.9,981.9,0.0,11.9
19.39,78.0,0.28,6.5,982.1,0.0,15.1
24.2,90.0,1.2,1.2,982.5,-4.0,12.0
24.8,88.0,0.0,4.8,982.1,0.0,12.0
24.67,78.0,0.0,4.1,981.4,0.0,15.1
24.9,81.0,0.0,0.4,982.5,-4.0,12.0
24.5,87.0,0.0,4.6,982.0,0.0,12.0
24.39,78.0,0.0,2.1,981.4,0.0,15.1
24.8,82.0,0.0,0.9,982.0,-4.0,12.0
24.3,89.0,0.0,3.2,982.4,0.0,12.0
24.17,78.0,0.0,1.5,982.1,0.0,15.1
24.9,82.0,0.0,2.4,982.7,-4.0,12.0
24.2,88.0,0.0,5.0,982.9,0.0,11.9
24.39,76.0,0.0,2.8,982.7,0.0,15.1
25.0,80.0,0.0,1.5,983.6,-4.0,11.9
24.9,83.0,0.0,3.7,984.3,0.0,12.0
25.0,73.0,0.0,2.5,983.4,0.0,15.1
25.4,77.0,0.0,1.3,984.6,-4.0,12.1
25.5,80.0,0.0,4.2,985.1,0.0,12.0
25.67,71.0,0.0,3.9,984.4,0.0,15.1
26.3,74.0,0.0,1.7,985.3,-5.0,12.1
26.1,78.0,0.0,3.7,985.3,0.0,11.9
26.17,69.0,0.03,4.1,984.4,0.0,15.1
26.7,73.0,0.0,1.1,985.6,-5.0,12.1
27.0,76.0,0.0,4.7,984.5,0.0,12.0
26.89,67.0,0.0,7.3,984.1,0.0,15.1
27.1,72.0,0.0,1.0,984.9,-5.0,12.1
27.1,76.0,0.0,4.9,984.2,17.0,11.9
27.78,63.0,0.0,3.4,984.1,0.0,15.1
28.1,67.0,0.0,0.8,984.6,5.0,12.0
28.5,69.0,0.0,3.8,984.5,139.0,11.9
28.56,59.0,0.0,4.5,983.7,0.0,15.1
29.0,64.0,0.0,0.9,984.8,30.0,12.0
29.5,64.0,0.1,4.8,984.7,426.0,11.9
29.0,56.0,0.0,7.6,983.7,0.0,15.0
29.5,60.0,0.0,1.5,984.8,114.0,12.1
29.4,63.0,0.0,3.3,985.4,211.0,11.9
29.28,58.0,1.35,4.6,984.8,0.0,15.1
29.6,62.0,0.9,1.4,985.6,158.0,12.1
29.9,62.0,1.7,4.6,985.9,134.0,11.9
30.4,59.0,0.2,0.7,986.4,86.0,11.9
30.5,59.0,0.0,6.3,986.4,193.0,11.9
30.0,51.0,0.0,6.7,985.8,0.0,15.1
30.6,56.0,0.0,1.5,986.9,131.0,12.1
30.0,61.0,0.0,5.2,987.1,478.0,11.9
29.28,54.0,0.0,3.4,986.8,0.0,15.1
30.1,55.0,0.0,1.1,987.7,361.0,12.1
29.0,62.0,0.0,6.7,987.8,287.0,12.0
29.5,48.0,0.0,3.4,986.8,0.0,15.1
30.3,53.0,0.0,0.7,987.9,236.0,12.1
28.7,62.0,0.0,2.7,988.0,365.0,12.0
29.17,47.0,0.0,7.3,987.5,0.0,15.1
30.5,51.0,0.0,2.2,988.4,890.0,12.1
28.5,64.0,0.0,5.3,988.3,715.0,11.9
28.5,52.0,0.0,4.6,987.5,0.0,15.1
29.8,55.0,0.0,1.4,988.4,712.0,12.1
26.4,74.0,0.0,3.6,988.6,377.0,11.8
27.67,55.0,0.0,4.4,987.8,0.0,15.1
28.3,60.0,0.0,0.7,989.0,716.0,12.1
25.9,74.0,0.0,3.8,989.6,314.0,11.9
26.28,61.0,0.0,2.8,988.8,0.0,15.1
27.2,65.0,0.0,0.8,989.9,568.0,12.0
24.4,79.0,1.0,3.4,990.2,66.0,11.9
25.56,63.0,0.0,2.1,989.2,0.0,15.1
25.9,67.0,0.0,0.6,990.4,130.0,12.1
24.8,75.0,0.2,3.1,989.2,38.0,12.0
25.5,61.0,0.03,2.8,988.5,0.0,15.1
26.3,66.0,0.0,2.5,989.4,35.0,12.1
25.7,72.0,0.0,4.3,989.2,15.0,12.0
25.89,59.0,0.0,4.6,988.5,0.0,15.1
26.0,66.0,0.0,0.8,989.7,4.0,12.0
25.8,74.0,0.0,4.6,988.1,0.0,12.0
25.06,66.0,0.03,3.2,987.5,0.0,15.1
26.2,68.0,0.0,0.9,988.4,-4.0,12.1
26.1,73.0,0.0,4.6,988.5,0.0,11.9
24.67,69.0,0.0,4.1,987.5,0.0,15.1
26.2,69.0,0.0,2.3,988.5,-5.0,12.0
24.6,77.0,0.0,3.1,988.5,0.0,11.9
24.0,66.0,0.0,2.4,987.8,0.0,15.1
25.8,69.0,0.0,2.1,988.7,-4.0,12.1
23.3,72.0,0.0,1.2,988.7,0.0,11.9
20.06,76.0,0.0,1.4,988.1,0.0,15.1
24.6,67.0,0.0,0.9,989.0,-4.0,12.1
23.0,71.0,0.0,1.9,989.2,0.0,11.9
20.0,78.0,0.0,1.7,988.5,0.0,15.1
20.3,88.0,0.0,0.0,989.9,1.0,11.9
19.67,78.0,0.0,1.4,989.5,0.0,15.1
23.6,64.0,0.0,0.6,990.3,-4.0,12.0
20.2,89.0,0.0,1.9,990.2,1.0,12.0
19.39,76.0,0.0,2.1,989.8,0.0,15.1
22.6,65.0,0.0,1.3,990.7,-4.0,12.1
19.6,85.0,0.0,0.6,990.8,1.0,11.9
19.06,75.0,0.0,1.4,990.5,0.0,15.1
20.5,74.0,0.0,1.4,991.4,-3.0,12.0
19.8,85.0,0.0,0.7,990.6,1.0,11.9
19.0,73.0,0.0,0.9,990.5,0.0,15.1
21.1,68.0,0.0,1.2,991.4,-3.0,12.1
20.0,83.0,0.0,0.5,990.7,11.0,11.9
19.5,70.0,0.0,1.4,990.5,0.0,15.1
21.4,63.0,0.0,1.1,991.4,8.0,12.1
20.0,82.0,0.0,1.1,990.4,39.0,11.9
19.06,74.0,0.0,1.5,990.2,0.0,15.1
20.6,70.0,0.0,1.0,991.1,68.0,12.1
20.0,83.0,0.0,0.5,990.3,204.0,11.8
19.28,74.0,0.0,1.3,989.8,0.0,15.1
20.9,68.0,0.0,1.1,991.0,138.0,12.1
20.1,82.0,0.0,0.9,990.4,359.0,12.0
19.39,74.0,0.0,0.6,990.2,0.0,15.1
20.2,76.0,0.0,1.5,991.4,197.0,12.0
19.5,83.0,0.0,1.1,991.8,133.0,12.0
19.28,76.0,0.0,1.2,991.5,0.0,15.1
20.0,83.0,0.0,1.2,993.0,801.0,11.9
19.56,73.0,0.0,2.4,992.6,0.0,15.1
20.5,74.0,0.0,0.9,993.6,394.0,12.1
20.0,80.0,0.0,2.2,993.1,909.0,11.9
19.17,73.0,0.05,1.3,992.9,0.0,15.1
20.1,76.0,0.0,1.4,993.8,836.0,12.1
19.8,82.0,0.0,2.0,993.4,800.0,11.9
19.0,76.0,0.0,1.7,993.2,0.0,15.1
20.1,77.0,0.0,1.0,994.0,953.0,12.0
19.8,81.0,0.0,1.7,993.7,958.0,12.0
19.28,73.0,0.0,1.2,993.6,0.0,15.1
19.4,82.0,0.0,2.1,994.5,1.0,1.0
19.4,86.0,0.0,0.9,993.9,816.0,12.0
19.8,73.0,0.0,2.1,994.4,702.0,12.1
18.6,89.0,0.0,1.5,993.7,692.0,12.0
18.78,71.0,0.0,1.0,993.2,0.0,15.1
19.1,79.0,0.0,0.8,994.1,808.0,11.9
18.6,87.0,0.0,1.8,993.5,538.0,12.0
17.89,78.0,0.03,1.0,993.2,0.0,15.1
18.9,77.0,0.0,0.8,994.2,545.0,12.1
18.7,82.0,0.0,1.4,993.3,357.0,11.9
18.17,76.0,0.05,0.8,992.9,0.0,15.1
19.0,77.0,0.0,0.6,993.9,442.0,11.9
18.0,85.0,0.0,3.0,992.8,192.0,11.9
17.39,81.0,0.0,0.8,992.6,0.0,15.1
18.8,78.0,0.0,0.5,993.8,267.0,12.1
17.7,87.0,0.0,0.4,993.1,44.0,11.9
16.28,86.0,0.0,0.8,992.6,0.0,15.1
18.9,75.0,0.0,0.4,993.9,108.0,12.1
17.2,89.0,0.0,1.4,992.2,2.0,11.9
15.39,89.0,0.0,1.2,991.9,0.0,15.1
16.9,85.0,0.0,0.0,992.8,0.0,12.1
17.0,93.0,0.0,0.4,992.2,1.0,12.0
15.39,88.0,0.0,0.9,991.9,0.0,15.1
17.0,84.0,0.0,0.0,992.9,-2.0,12.1
17.3,93.0,0.0,2.1,992.0,1.0,11.9
15.67,86.0,0.0,1.3,991.9,0.0,15.1
17.1,85.0,0.0,0.0,992.9,0.0,12.0
17.0,97.0,0.0,2.4,992.4,1.0,12.0
15.67,87.0,0.0,0.4,992.2,0.0,15.1
17.4,85.0,0.0,0.0,993.3,-2.0,12.0
17.3,94.0,0.0,0.7,992.9,1.0,11.9
15.67,85.0,0.0,0.1,992.6,0.0,15.1
17.5,82.0,0.0,0.7,993.6,-2.0,12.1
17.2,96.0,0.0,0.3,992.9,1.0,11.8
15.78,85.0,0.0,0.5,992.6,0.0,15.1
17.4,80.0,0.0,0.0,993.6,-2.0,12.0
17.6,89.0,0.0,1.0,992.3,1.0,11.9
15.89,86.0,0.0,0.2,991.9,0.0,15.1
17.2,82.0,0.0,0.0,993.0,-2.0,12.1
18.0,88.0,0.0,3.4,992.0,1.0,11.9
16.28,83.0,0.0,1.4,991.5,0.0,15.1
17.5,79.0,0.0,0.0,992.7,-2.0,12.1
17.9,90.0,0.0,1.5,991.2,1.0,11.9
16.56,79.0,0.0,1.2,991.2,0.0,15.1
17.4,87.0,0.0,1.0,992.2,-2.0,12.1
18.3,85.0,0.0,1.2,990.9,16.0,11.9
17.17,79.0,0.0,1.6,991.2,0.0,15.1
18.0,81.0,0.0,0.9,991.8,10.0,12.1
18.6,83.0,0.0,2.3,990.6,184.0,11.9
18.0,82.0,0.0,1.4,991.7,20.0,12.1
17.8,83.0,0.0,1.9,990.6,364.0,11.9
17.06,75.0,0.0,2.1,990.5,0.0,15.1
17.8,78.0,0.0,1.6,991.4,37.0,12.0
16.4,83.0,0.1,1.0,992.3,66.0,11.9
16.17,75.0,0.0,3.3,991.2,0.0,15.1
17.0,77.0,0.0,1.9,992.6,64.0,12.0
16.5,81.0,0.0,6.1,991.8,276.0,11.9
15.78,71.0,0.0,6.4,991.5,0.0,15.1
16.6,77.0,0.0,4.5,992.7,404.0,12.1
17.1,81.0,0.6,8.1,991.6,268.0,11.9
16.06,70.0,0.03,2.9,991.5,0.0,15.1
16.9,79.0,0.0,5.7,992.6,278.0,12.1
20.7,70.0,0.0,1.8,990.9,152.0,12.0
19.67,68.0,0.05,1.3,991.2,0.0,15.1
21.8,62.0,0.0,3.0,992.1,305.0,12.0
25.6,37.0,0.0,5.9,991.3,194.0,12.0
24.06,37.0,0.15,3.4,991.5,0.0,15.1
25.8,35.0,0.0,1.7,992.3,71.0,12.1
25.1,43.0,0.0,3.5,991.8,673.0,12.0
24.89,35.0,0.0,3.7,991.5,0.0,15.1
26.7,35.0,0.0,1.5,992.3,936.0,12.1
24.5,41.0,0.0,6.1,992.6,734.0,11.9
24.17,38.0,0.0,5.5,991.9,0.0,15.0
25.5,39.0,0.0,1.8,992.9,818.0,11.9
23.9,49.0,0.0,3.0,992.8,89.0,11.9
23.28,40.0,0.0,2.8,992.2,0.0,15.1
24.5,42.0,0.0,0.8,993.1,732.0,12.1
22.1,57.0,0.0,4.1,993.0,532.0,11.9
21.78,46.0,0.0,2.6,992.6,0.0,15.1
23.2,48.0,0.0,1.5,993.5,589.0,12.1
20.0,67.0,0.0,5.2,993.1,238.0,11.9
20.06,56.0,0.05,1.6,992.6,0.0,15.1
21.1,60.0,0.0,1.2,993.4,434.0,12.1
17.9,76.0,0.0,2.5,992.6,114.0,11.9
18.0,64.0,0.0,0.9,991.9,0.0,15.1
19.2,65.0,0.0,0.5,992.8,65.0,12.1
16.5,80.0,0.0,2.0,992.3,43.0,11.8
16.06,72.0,0.03,2.4,991.5,0.0,15.1
18.1,69.0,0.0,1.6,992.7,100.0,12.0
16.1,83.0,0.0,2.8,992.4,2.0,11.9
16.0,73.0,0.0,1.5,991.5,0.0,15.1
17.4,74.0,0.0,2.3,992.6,0.0,11.9
15.9,85.0,0.0,2.6,992.0,2.0,11.9
16.5,71.0,0.0,2.3,991.2,0.0,15.1
17.8,71.0,0.0,2.0,992.4,-2.0,12.0
16.7,80.0,0.0,2.5,991.7,1.0,11.9
16.67,70.0,0.0,1.8,991.2,0.0,15.1
18.1,70.0,0.0,0.9,992.2,-2.0,12.1
17.4,77.0,0.0,2.5,991.6,1.0,11.8
17.28,68.0,0.0,0.4,991.2,0.0,15.1
18.3,70.0,0.0,0.6,991.9,-2.0,12.1
17.1,78.0,0.0,2.3,991.6,1.0,11.8
17.56,67.0,0.0,1.4,991.2,0.0,15.1
18.6,69.0,0.0,1.3,991.9,-2.0,11.9
17.6,76.0,0.0,2.8,991.4,1.0,11.9
18.28,64.0,0.0,1.5,990.9,0.0,15.1
19.1,67.0,0.0,1.6,992.0,-2.0,12.1
17.8,75.0,0.0,3.4,991.6,1.0,11.9
18.89,59.0,0.0,1.2,990.9,0.0,15.1
19.8,64.0,0.0,1.1,992.0,-3.0,12.0
18.1,74.0,0.0,2.8,991.1,1.0,11.9
19.39,57.0,0.0,2.6,990.5,0.0,15.1
20.4,59.0,0.0,0.4,991.4,-3.0,12.1
19.5,68.0,0.0,2.7,990.0,1.0,11.9
19.78,56.0,0.0,5.3,989.2,0.0,15.1
20.9,56.0,0.0,0.8,990.3,-3.0,12.0
20.0,65.0,0.1,2.0,989.5,14.0,11.9
20.39,50.0,0.0,4.2,988.8,0.0,15.1
21.0,54.0,0.0,0.5,990.0,17.0,12.1
19.8,69.0,0.1,1.0,989.2,231.0,11.9
20.17,47.0,0.0,1.4,988.5,0.0,15.1
21.2,50.0,0.0,1.0,989.6,46.0,12.1
19.8,59.0,0.1,2.1,989.0,21.0,11.9
18.56,61.0,0.0,1.4,988.8,0.0,15.1
20.0,61.0,0.1,0.9,989.6,85.0,12.1
18.0,78.0,0.9,3.6,988.9,226.0,11.9
17.39,68.0,1.93,2.5,988.8,0.0,15.1
18.4,75.0,0.5,2.2,989.8,124.0,12.1
21.1,52.0,5.5,1.3,988.3,172.0,12.0
19.28,55.0,0.03,6.6,988.8,0.0,15.1
22.6,48.0,0.1,5.0,989.6,43.0,12.0
23.3,52.0,0.0,7.1,987.6,167.0,12.0
19.5,69.0,3.2,2.5,987.5,0.0,15.1
20.6,68.0,0.1,1.1,988.4,48.0,12.0
24.6,51.0,0.3,6.7,987.4,1.0,354.0
24.67,40.0,0.0,4.3,987.1,0.0,15.1
26.0,41.0,0.0,3.6,987.7,224.0,12.0
24.0,54.0,0.4,4.1,988.1,241.0,11.9
23.78,42.0,0.0,5.6,987.5,0.0,15.1
25.5,44.0,0.0,1.9,988.3,257.0,12.1
24.1,51.0,0.0,4.2,988.4,1.0,355.0
23.28,45.0,0.0,3.1,987.8,0.0,15.1
24.1,49.0,0.0,1.1,988.7,915.0,12.1
23.8,53.0,0.0,1.7,988.5,908.0,11.8
23.0,46.0,0.0,3.9,988.1,0.0,15.1
23.6,50.0,0.0,3.3,989.0,205.0,12.1
22.8,59.0,0.0,3.1,988.4,707.0,11.9
21.89,50.0,0.0,1.4,988.1,0.0,15.1
23.2,51.0,0.0,2.7,988.9,636.0,12.1
21.8,64.0,0.0,3.4,988.3,561.0,12.0
21.06,56.0,0.03,2.2,987.8,0.0,15.1
22.3,58.0,0.0,1.9,988.7,349.0,12.1
20.9,68.0,0.0,3.0,988.1,428.0,11.9
20.17,60.0,0.0,2.2,987.5,0.0,15.1
21.9,59.0,0.0,0.7,988.6,168.0,12.0
20.4,68.0,0.0,2.6,987.7,186.0,11.9
19.78,60.0,0.0,2.3,987.1,0.0,15.1
21.5,59.0,0.0,0.8,988.2,254.0,11.9
19.5,71.0,0.0,1.8,987.1,29.0,11.8
19.0,62.0,0.05,1.2,986.5,0.0,15.1
20.3,62.0,0.0,0.4,987.5,65.0,12.0
19.7,70.0,0.0,2.2,986.7,1.0,11.9
19.28,61.0,0.0,3.3,985.8,0.0,15.1
20.4,62.0,0.0,0.6,987.0,-2.0,12.1
20.3,63.0,0.0,1.7,986.1,1.0,11.9
19.67,57.0,0.0,2.1,985.4,0.0,15.1
21.0,58.0,0.0,1.3,986.5,-3.0,12.1
20.8,60.0,0.0,1.5,985.8,0.0,11.9
20.17,54.0,0.0,2.8,985.4,0.0,15.1
21.4,54.0,0.0,1.2,986.3,-3.0,11.9
21.5,58.0,0.0,3.0,986.0,0.0,12.0
20.67,52.0,0.0,1.0,985.4,0.0,15.1
21.9,53.0,0.0,0.7,986.6,-3.0,12.1
22.1,56.0,0.0,3.2,986.3,0.0,11.9
21.17,51.0,0.0,0.4,985.8,0.0,15.1
22.3,51.0,0.0,1.2,986.8,-3.0,12.0
22.5,55.0,0.0,2.4,986.3,0.0,11.9
21.89,50.0,0.0,1.4,985.8,0.0,15.1
22.9,51.0,0.0,1.3,986.8,-4.0,12.0
22.9,55.0,0.0,1.5,985.8,0.0,11.9
22.17,49.0,0.0,4.6,985.4,0.0,15.1
23.4,52.0,0.0,1.4,986.3,-3.0,12.1
23.7,57.0,0.0,3.0,985.5,0.0,11.9
22.89,48.0,0.0,1.4,985.1,0.0,15.1
23.9,52.0,0.0,1.2,986.1,-4.0,12.1
23.8,56.0,0.0,3.5,985.3,0.0,11.9
23.28,50.0,0.0,2.3,984.8,0.0,15.1
24.1,53.0,0.0,1.0,985.7,-4.0,12.2
24.1,55.0,0.0,3.6,985.0,19.0,12.0
23.56,49.0,0.0,2.6,984.4,0.0,15.1
24.3,52.0,0.0,1.2,985.4,13.0,12.0
24.4,51.0,0.0,4.3,984.3,65.0,12.0
24.0,45.0,0.0,2.5,983.7,0.0,15.1
24.5,50.0,0.0,2.8,984.7,36.0,12.1
25.3,47.0,0.0,2.0,983.5,360.0,11.9
24.56,44.0,0.0,4.9,982.7,0.0,15.1
25.2,46.0,0.0,1.7,983.8,59.0,12.0
25.5,50.0,0.0,5.3,983.4,553.0,11.9
24.56,41.0,0.0,4.3,983.1,0.0,15.1
25.6,45.0,0.0,0.8,983.9,42.0,12.1
25.2,49.0,0.0,7.3,982.9,866.0,11.9
24.17,47.0,0.0,4.9,982.4,0.0,15.1
26.2,45.0,0.0,1.4,983.4,131.0,12.1
25.0,52.0,0.0,5.9,982.8,207.0,11.9
24.89,43.0,0.0,2.8,982.4,0.0,15.1
26.3,45.0,0.0,1.3,983.2,152.0,11.9
25.2,51.0,0.0,8.4,982.3,1.0,354.0
24.89,45.0,0.0,4.6,982.1,0.0,15.1
26.0,50.0,0.0,1.5,982.7,232.0,12.0
24.8,53.0,0.0,4.1,982.6,1.0,355.0
24.28,46.0,0.0,1.0,982.1,0.0,15.1
25.1,49.0,0.0,3.6,982.8,1.0,2.0
24.5,54.0,0.0,6.4,982.3,1.0,355.0
24.17,47.0,0.0,4.2,981.7,0.0,15.1
24.9,50.0,0.0,0.9,982.6,207.0,12.1
24.4,56.0,0.0,4.1,981.7,155.0,12.0
23.56,51.0,0.0,4.7,981.0,0.0,15.1
25.1,52.0,0.0,1.3,981.9,204.0,12.1
23.8,59.0,0.0,7.8,981.4,693.0,11.9
23.0,56.0,0.0,7.6,980.7,0.0,15.0
24.7,55.0,0.0,2.0,981.7,756.0,12.2
23.7,73.0,0.0,6.4,980.9,115.0,12.0
22.39,59.0,0.0,3.4,980.4,0.0,15.1
23.5,66.0,0.0,1.3,981.2,373.0,12.1
23.3,74.0,0.0,5.4,980.7,414.0,11.9
22.17,66.0,0.0,3.6,980.0,0.0,15.1
23.8,70.0,0.0,1.4,981.0,526.0,12.2
22.5,86.0,0.0,3.1,980.1,109.0,11.9
22.28,75.0,0.0,3.1,979.7,0.0,15.1
23.2,82.0,0.0,1.6,980.5,58.0,11.9
22.5,86.0,0.0,3.8,980.2,29.0,12.0
22.28,81.0,0.0,4.3,979.0,0.0,15.1
22.9,85.0,0.0,1.5,980.3,23.0,12.0
22.0,88.0,0.0,4.4,980.0,0.0,12.0
22.28,83.0,0.0,2.8,979.3,0.0,15.1
23.1,87.0,0.0,1.9,980.2,-4.0,12.1
22.4,86.0,0.0,5.7,979.5,0.0,11.9
21.5,88.0,0.0,2.8,978.7,0.0,15.1
