f1 , f2 , f3 , f4
21,86,255,9
95,98,90,88
40,252,52,86
134,1,77,255
34,0,233,115
189,21,17,67
7,70,229,255
244,125,255,60
14,195,80,56
11,255,255,42
1,38,66,3
33,59,159,9
70,154,30,68
122,11,112,24
255,244,34,255
51,110,218,23
12,255,62,34
255,89,255,49
69,159,144,45
57,11,38,34
60,72,0,57
22,164,6,14
31,2,216,255
112,0,186,183
187,22,47,255
94,66,218,25
147,37,68,43
255,79,66,65
151,51,234,34
101,62,16,255
121,255,34,95
140,255,165,130
45,255,23,172
28,212,25,36
36,142,160,28
56,255,134,106
18,255,14,149
255,157,255,37
41,94,166,93
214,73,222,50
2,85,18,36
52,0,36,229
82,8,208,77
37,255,72,222
33,69,163,255
255,189,8,59
66,95,32,48
57,22,255,223
100,63,50,120
1,93,143,20
43,255,255,153
22,13,15,255
10,126,97,15
254,67,119,204
14,54,44,255
235,39,4,255
2,19,110,150
255,19,168,255
36,7,101,194
212,255,57,139
62,99,76,19
11,160,149,22
255,144,91,82
138,231,21,136
14,102,238,35
34,51,68,6
114,255,255,42
16,255,167,9
36,25,3,242
196,61,83,17
97,255,254,66
19,196,214,58
80,125,78,216
102,13,74,92
40,55,25,80
255,255,25,255
19,106,37,31
46,93,120,7
10,57,31,68
255,235,80,46
255,17,146,237
241,198,231,255
124,68,69,111
32,178,27,147
5,255,43,3
72,38,23,30
19,203,36,39
230,75,19,25
8,13,33,9
242,142,27,22
242,255,49,39
2,82,105,128
133,116,24,91
98,255,255,255
35,66,155,179
255,255,18,93
151,255,170,228
72,37,255,65
19,255,242,99
17,231,62,72
131,77,1,29
124,12,166,96
82,4,88,67
71,127,255,253
124,100,36,69
12,59,67,44
73,171,75,56
43,203,255,143
29,56,63,223
191,211,3,10
48,117,95,13
59,182,204,118
68,30,255,76
35,255,31,179
27,14,180,38
20,251,228,52
58,0,26,13
38,255,60,255
38,220,221,177
18,47,82,77
255,238,116,152
20,255,55,134
20,130,42,193
50,54,88,89
255,50,227,154
118,67,7,7
69,177,116,47
181,170,113,41
51,52,130,171
255,255,39,212
255,49,62,214
120,12,239,103
3,194,71,94
78,99,28,255
255,137,1,25
114,57,65,154
81,57,55,8
177,28,78,117
44,118,10,28
128,148,67,174
110,85,129,44
134,255,80,119
57,45,102,6
22,238,49,46
132,5,90,111
13,157,216,143
219,182,94,39
32,33,238,188
208,67,85,18
111,6,255,15
35,255,255,255
97,103,255,3
55,18,40,13
220,70,79,198
26,95,37,96
25,20,163,66
44,72,218,56
202,59,28,58
22,142,193,163
21,171,12,63
255,143,16,49
255,102,36,182
20,10,9,60
53,146,14,6
26,171,188,10
107,29,50,30
255,39,11,133
28,9,90,134
78,31,255,69
102,82,15,255
16,16,57,16
219,14,142,93
36,30,16,22
77,10,25,11
255,58,103,255
255,112,151,9
40,60,129,157
41,65,20,98
102,74,129,39
49,146,121,33
154,255,255,243
37,59,9,255
221,85,16,52
9,34,255,173
84,78,106,73
255,229,84,63
63,66,195,20
160,107,60,75
255,10,31,37
159,54,200,255
51,58,165,110
167,16,97,159
10,89,21,246
224,14,106,105
183,30,253,140
86,255,110,12
9,0,81,38
89,108,52,196
255,255,53,255
30,15,72,255
98,49,10,48
255,34,255,48
3,129,97,110
72,122,20,77
55,186,5,70
85,98,153,37
252,99,72,54
58,33,255,134
255,91,78,51
229,63,96,180
12,99,48,65
54,74,48,47
33,48,20,31
48,125,29,36
14,15,28,5
75,255,12,21
10,255,255,96
18,97,27,170
20,255,196,174
104,114,32,255
70,173,165,10
159,61,98,115
211,30,255,138
60,136,153,255
31,192,37,31
75,159,64,7
28,1,19,255
255,107,135,18
18,50,41,139
36,130,255,82
255,8,62,68
98,82,167,54
236,13,255,136
60,145,210,76
153,241,255,19
9,47,37,81
33,17,28,122
255,45,28,204
189,9,50,224
101,115,63,119
147,46,34,43
5,19,40,195
5,255,115,255
45,255,211,32
8,18,13,8
96,122,0,172
255,229,3,255
74,169,42,146
93,171,52,30
130,255,134,61
57,187,19,255
73,40,8,2
90,255,189,49
28,15,162,42
18,0,150,255
157,15,233,255
54,255,8,161
14,120,255,34
26,29,157,36
115,222,167,98
193,62,164,48
12,52,46,84
255,72,27,93
187,197,99,105
174,31,140,151
201,194,104,96
13,150,73,255
243,152,98,48
136,120,160,10
90,78,64,122
185,255,99,2
95,123,255,43
198,255,172,155
2,151,6,125
105,33,23,112
235,56,22,255
59,255,147,255
140,204,7,10
134,10,92,48
85,255,18,154
29,95,83,64
34,70,57,255
127,255,16,32
99,5,30,71
249,255,51,134
79,100,135,80
24,160,7,129
21,71,45,64
255,255,110,97
14,182,18,77
1,139,29,149
237,43,64,6
97,255,128,255
255,255,21,150
215,96,136,85
92,118,147,255
255,131,95,255
71,87,150,54
228,33,24,89
255,17,113,235
170,24,5,110
98,38,201,63
2,94,4,130
57,123,231,107
238,23,180,32
24,86,255,93
99,219,39,255
79,47,165,118
10,26,158,194
54,211,255,8
255,146,41,109
3,103,18,255
255,84,36,135
23,27,189,100
255,4,28,12
35,53,69,204
168,255,2,103
90,49,48,125
57,122,47,255
62,21,29,23
255,49,30,179
49,103,153,15
255,255,46,50
71,113,224,22
107,78,255,255
48,255,69,19
125,121,88,39
45,91,214,255
95,90,66,77
3,19,13,20
45,1,112,82
114,189,156,118
176,64,103,255
214,18,241,255
8,103,219,45
255,245,135,127
19,74,124,4
255,7,2,36
15,92,133,39
76,32,69,255
231,167,255,222
255,89,64,164
107,43,104,169
120,136,102,174
13,23,3,255
6,255,255,81
169,42,123,247
17,255,102,181
96,196,34,145
67,246,153,126
255,8,76,34
177,1,255,29
24,105,11,53
62,194,51,82
168,55,230,18
31,44,36,196
28,56,77,23
19,212,109,150
183,120,252,13
73,255,125,253
29,90,255,116
21,5,196,9
255,43,255,184
255,137,255,205
122,32,112,70
88,179,97,46
0,172,37,255
74,255,3,97
255,75,30,255
140,58,8,111
12,53,21,255
255,87,79,41
40,255,62,19
255,157,196,54
21,22,184,255
103,204,57,173
121,189,215,137
36,125,20,87
39,255,23,12
138,35,255,153
255,7,64,0
24,29,255,150
34,210,90,62
238,168,40,23
4,91,62,142
126,16,198,134
89,55,37,182
85,152,15,148
167,255,255,173
3,107,225,255
152,37,70,13
19,209,82,118
76,30,12,98
255,28,34,23
255,116,156,120
171,253,61,9
8,47,39,32
255,18,81,154
29,32,201,30
1,118,158,255
19,17,47,176
79,43,165,17
60,0,55,151
29,105,17,55
255,87,7,255
174,197,255,116
103,11,255,156
255,211,8,43
152,255,132,50
16,21,77,8
13,44,221,178
76,10,75,6
1,190,112,47
17,157,198,4
17,23,3,20
101,89,87,94
109,52,70,53
24,3,234,201
255,93,175,140
24,133,104,11
140,16,40,34
238,63,255,249
12,31,153,255
58,255,15,20
7,143,244,188
157,150,245,57
255,116,2,120
29,255,255,255
160,17,105,255
30,85,75,8
255,143,57,255
50,132,44,125
26,28,22,1
187,128,127,62
7,57,77,25
55,10,119,9
54,239,129,59
61,46,40,14
219,255,127,11
115,68,255,255
34,89,49,22
23,38,171,255
23,45,255,188
120,7,29,77
27,14,193,172
190,135,43,27
67,48,185,12
55,143,60,16
196,130,33,255
109,107,73,141
155,169,29,140
255,182,135,48
255,12,142,167
182,208,255,255
255,234,160,43
189,51,97,127
17,117,147,255
45,43,255,142
255,40,8,152
130,203,255,80
150,90,194,88
144,215,174,25
240,96,145,72
146,91,255,2
47,3,21,119
176,188,189,255
48,72,80,48
72,255,168,1
30,30,15,31
135,3,16,30
6,190,62,90
255,135,90,95
255,98,90,31
62,19,255,26
255,134,202,115
255,52,255,19
255,255,34,121
141,21,141,9
126,90,136,0
254,62,97,255
39,14,24,255
170,37,5,255
24,47,44,16
72,166,255,71
158,70,26,255
95,28,255,7
100,5,102,14
142,147,30,54
21,255,28,255
82,187,40,210
206,9,242,255
66,88,135,98
129,25,54,238
30,31,102,255
234,72,26,24
144,255,10,255
6,79,114,99
255,70,82,131
220,91,1,12
169,112,167,207
41,173,67,57
6,255,76,136
255,255,215,255
255,97,213,37
114,127,255,32
229,70,71,66
255,230,174,37
255,36,60,35
213,14,24,207
76,58,37,17
73,255,190,32
15,9,84,62
77,209,233,21
31,128,61,37
47,29,255,155
140,15,255,209
58,255,32,166
25,89,95,2
43,171,16,167
36,255,29,92
217,160,99,49
255,71,101,188
20,98,4,88
21,28,38,54
231,255,26,53
53,237,133,14
180,57,16,26
216,110,76,255
205,66,19,73
94,34,27,211
45,180,255,188
73,73,8,157
69,78,18,203
255,11,81,255
91,94,161,103
69,146,236,255
43,255,67,127
153,2,255,214
71,157,78,178
17,255,24,193
22,36,19,14
225,85,38,16
59,255,255,23
1,194,12,101
59,12,7,95
255,216,68,101
255,53,57,255
127,102,145,151
42,243,10,46
22,44,15,154
26,255,255,71
130,121,85,48
92,179,23,4
181,43,215,1
104,117,40,14
114,19,19,212
255,5,7,202
31,76,138,66
241,110,162,21
255,46,255,118
6,8,170,168
142,114,68,28
38,112,130,255
255,31,58,136
24,88,80,77
23,200,114,161
103,49,210,244
24,223,29,255
32,209,108,255
30,56,34,99
48,47,96,84
157,1,187,107
15,255,0,157
90,174,2,108
219,153,21,54
11,34,81,157
110,255,195,255
177,255,105,123
134,223,85,62
255,23,172,161
25,3,248,255
51,174,76,12
69,220,43,83
24,86,66,255
255,93,7,152
169,255,255,9
56,85,140,76
18,229,158,159
239,255,215,186
9,26,255,64
18,141,0,255
93,15,101,86
233,182,255,4
18,154,147,216
135,13,198,172
255,48,137,48
92,255,7,6
17,88,255,237
250,77,131,24
0,114,3,166
216,16,97,68
44,37,120,35
44,28,203,168
225,255,23,255
46,22,255,44
170,19,110,76
147,30,11,215
255,88,23,255
51,49,171,9
124,253,66,63
255,80,7,255
12,255,93,255
58,255,36,156
2,143,136,104
121,89,90,255
90,180,22,97
17,76,134,83
8,111,52,98
96,142,255,74
26,20,10,47
29,9,109,159
144,133,133,255
224,31,72,26
49,3,188,129
172,192,255,184
29,97,64,3
1,6,31,91
255,4,180,72
136,6,66,9
240,18,19,255
57,111,159,9
116,155,255,51
255,110,7,81
80,255,105,20
16,255,11,193
54,251,95,106
176,255,255,12
141,164,255,1
47,229,50,102
255,91,61,49
51,135,224,255
137,91,255,94
78,34,88,255
160,0,255,198
252,82,57,255
255,6,42,52
6,16,1,2
49,14,107,138
183,255,69,103
28,124,94,255
64,101,43,154
116,30,208,255
94,253,122,3
255,92,255,172
58,255,177,255
255,50,102,51
9,61,255,1
22,51,3,61
68,61,3,218
179,95,21,255
243,225,34,4
255,88,232,255
177,23,138,23
122,255,114,75
255,22,76,45
26,125,222,83
82,7,173,33
41,95,126,56
154,18,194,146
34,197,42,19
141,148,32,69
95,230,207,205
255,123,116,12
114,123,76,48
39,87,128,30
7,106,50,255
229,208,83,35
89,135,193,2
71,29,77,87
92,108,170,255
17,255,106,65
11,255,60,1
12,148,45,58
66,255,255,76
255,35,246,22
16,137,255,255
4,35,255,10
65,238,38,244
255,59,183,255
255,15,165,31
194,29,3,255
75,216,104,254
105,97,255,255
21,68,119,69
165,100,33,39
255,139,21,229
83,97,60,0
86,185,255,3
9,74,24,6
133,26,0,94
151,29,0,151
41,19,241,141
62,16,26,9
62,255,21,83
255,229,17,16
140,13,174,255
41,44,123,19
41,1,34,181
7,73,236,234
2,88,45,168
4,222,64,110
69,142,102,217
58,67,76,255
6,39,122,84
13,67,94,6
255,109,85,96
54,255,45,32
175,254,45,94
67,255,93,8
18,65,198,3
255,75,255,37
255,63,74,255
41,193,151,12
56,86,70,255
31,215,255,255
24,87,205,132
6,31,71,115
189,65,7,255
255,3,201,27
21,102,19,238
255,64,255,255
255,10,106,120
9,19,7,16
64,50,31,116
211,11,60,84
18,159,58,168
54,189,24,72
1,255,200,255
74,246,2,255
2,70,175,122
156,31,134,16
68,15,10,107
255,43,45,48
86,16,116,13
251,255,12,255
212,159,47,255
255,224,137,230
145,110,41,1
37,84,185,35
124,229,40,6
111,255,255,255
144,48,0,69
213,74,41,114
194,35,46,255
213,108,62,7
255,38,255,76
149,154,255,82
20,33,9,240
101,85,49,84
120,17,37,173
16,39,255,52
52,255,104,213
192,183,96,111
209,18,43,255
125,1,130,255
22,232,153,253
121,26,51,76
10,239,110,12
13,173,118,182
242,255,117,59
12,116,66,26
153,39,199,180
202,2,72,141
58,64,255,36
52,74,14,255
14,171,147,12
11,76,0,114
6,48,255,191
10,137,13,184
24,193,48,84
161,240,238,0
253,42,152,107
255,97,114,18
53,70,164,73
63,20,4,255
2,16,5,146
19,255,18,115
66,149,19,128
211,30,249,101
26,134,158,85
99,219,69,6
51,255,127,255
55,122,215,32
12,255,0,44
255,255,6,164
255,45,252,115
13,255,49,88
17,189,255,59
4,37,210,9
82,193,113,31
5,175,118,143
52,54,49,16
2,255,87,42
122,255,229,244
82,46,2,171
188,17,40,61
141,192,75,35
73,170,26,156
142,81,145,255
31,203,33,227
113,75,211,135
45,88,35,248
255,158,202,85
48,164,59,45
213,160,33,55
52,63,111,255
151,68,22,246
135,112,211,125
25,5,209,160
255,70,5,53
251,37,102,111
85,8,255,64
57,186,255,58
119,255,41,77
50,45,113,153
79,42,95,82
13,47,126,71
139,72,20,187
255,170,255,54
130,56,1,23
84,84,255,16
3,137,255,41
96,4,179,100
255,255,98,40
31,96,255,66
60,131,20,53
26,105,101,104
47,97,53,157
112,47,122,195
18,20,22,75
61,181,129,11
8,90,152,43
164,127,38,30
40,91,154,255
38,54,56,239
255,6,255,58
66,125,204,255
105,255,6,46
65,250,170,55
79,106,64,26
10,36,255,24
21,128,167,69
56,255,72,255
255,37,71,27
255,21,186,102
36,203,29,255
67,196,65,88
52,232,35,110
168,34,255,78
28,255,83,255
255,77,24,94
255,7,63,244
2,116,23,28
201,75,6,37
199,49,51,70
68,48,221,50
11,167,60,255
30,4,61,6
27,58,251,238
76,55,255,112
40,255,94,114
177,86,9,36
108,26,40,26
74,40,1,127
104,128,255,83
255,114,19,255
60,33,134,171
126,146,73,207
196,174,209,150
178,90,255,151
128,177,183,19
154,36,255,73
255,221,1,85
25,255,79,157
179,64,255,190
255,255,3,71
255,255,148,119
41,255,31,236
61,12,61,29
53,0,216,182
65,60,255,117
48,154,72,74
13,94,42,24
75,23,118,255
151,125,255,52
26,85,114,122
99,53,18,255
58,103,18,198
139,81,117,179
99,12,8,116
124,55,123,255
255,13,19,194
45,255,48,138
29,88,86,26
4,126,255,27
167,255,138,166
219,96,255,255
92,58,218,255
196,190,34,255
255,8,101,71
255,188,113,80
26,177,105,129
6,59,15,255
106,81,95,3
21,213,33,203
33,255,86,43
43,50,176,255
127,255,176,77
32,114,11,76
91,34,196,47
147,239,153,70
36,229,6,32
121,127,26,220
255,238,153,255
114,86,248,83
24,17,50,193
255,81,240,54
19,91,93,39
52,28,244,213
255,127,40,2
144,255,113,38
212,255,54,69
39,65,42,67
34,181,173,2
185,161,18,72
45,140,255,255
47,255,96,31
145,20,16,6
4,39,7,77
141,64,157,128
101,83,255,48
151,60,98,94
27,255,177,91
73,40,23,2
127,34,255,98
26,30,68,86
134,79,134,255
80,255,27,137
150,78,60,10
255,85,14,26
255,38,38,255
130,68,75,111
140,255,81,46
139,72,198,159
113,103,64,151
255,180,33,158
24,81,37,255
255,97,179,12
24,104,10,84
76,6,8,105
164,123,255,3
163,47,10,11
60,244,121,26
90,114,73,156
199,2,117,35
41,18,131,46
9,92,190,112
50,28,56,206
72,212,113,12
8,22,103,8
81,49,1,72
255,63,21,255
41,4,57,255
26,255,117,35
70,17,1,255
39,170,241,56
52,255,16,185
24,115,37,79
113,135,255,62
113,88,255,2
20,130,153,29
191,5,4,59
160,162,160,149
255,134,130,105
255,50,100,255
255,255,128,55
41,68,97,255
168,27,76,153
255,208,201,52
37,10,18,162
64,76,40,5
212,16,2,131
51,78,25,43
58,94,157,108
255,49,238,91
2,100,24,141
243,89,255,35
7,255,147,6
47,100,27,207
66,113,26,83
167,169,167,3
95,102,255,77
255,156,118,255
85,41,30,71
154,175,57,41
19,114,65,255
255,208,114,164
87,255,55,131
127,26,255,49
255,81,6,91
27,255,67,89
22,159,58,255
20,84,57,67
100,255,76,125
52,62,13,13
118,81,69,80
249,79,25,255
32,226,76,255
255,77,47,23
214,144,50,100
235,73,21,53
15,7,80,229
255,53,61,43
89,230,241,81
25,26,64,119
105,255,51,255
29,18,161,127
60,159,186,1
40,83,173,45
36,19,255,255
10,201,21,60
36,47,106,107
239,23,86,109
149,3,26,151
185,92,255,232
2,29,63,255
36,11,30,68
19,181,103,113
66,118,255,62
89,84,105,123
255,118,102,20
212,222,235,125
58,108,28,146
216,143,5,51
62,120,24,42
36,27,19,13
71,199,186,255
126,123,5,54
42,76,255,103
79,57,116,18
106,199,255,153
28,179,84,5
114,35,1,255
23,255,255,124
156,133,255,255
0,255,165,39
107,255,232,231
5,255,129,255
64,16,32,91
148,190,101,163
255,124,5,161
47,186,195,23
54,25,255,225
21,37,102,117
226,116,141,255
2,149,255,55
37,255,56,255
84,255,73,113
255,79,27,164
22,5,80,134
43,51,47,255
53,69,244,36
5,125,121,8
11,21,255,255
63,81,18,81
37,255,30,255
139,29,5,55
255,74,255,255
255,255,13,4
255,14,0,12
17,44,112,255
87,22,15,4
111,17,3,255
70,63,22,36
168,121,25,7
17,49,255,255
146,101,115,255
247,20,150,255
11,254,22,34
4,255,50,123
101,137,57,255
118,0,22,255
255,105,255,102
117,81,255,101
255,255,1,255
34,28,27,116
120,24,165,26
99,97,77,95
184,32,81,7
148,33,255,255
19,255,29,45
0,74,161,129
29,5,158,104
54,207,66,122
255,34,255,255
194,238,152,25
16,103,66,13
32,58,23,167
67,157,11,218
20,159,55,58
235,136,140,64
255,152,255,255
19,18,43,48
41,17,211,12
50,136,194,69
255,31,255,5
4,7,209,29
4,15,70,255
162,20,90,44
126,169,255,5
9,52,5,16
49,35,103,56
11,200,255,178
255,102,115,168
255,78,97,13
20,2,255,82
255,13,66,23
4,243,51,29
120,132,84,33
119,19,65,25
8,255,71,113
130,38,255,211
86,84,158,246
191,3,11,11
255,53,241,31
41,185,37,255
61,4,117,121
59,255,48,255
5,29,42,203
150,206,239,47
94,15,83,18
216,255,78,150
38,32,53,128
62,36,87,58
201,5,208,53
37,74,10,170
27,113,255,13
200,40,255,255
208,23,255,218
250,62,255,255
50,99,12,138
72,17,2,255
186,65,9,69
255,255,38,219
57,56,5,105
255,88,110,21
169,63,101,68
50,34,3,170
29,108,93,63
55,43,44,106
103,54,218,76
16,108,218,68
58,255,153,13
45,105,59,104
255,37,50,46
23,62,40,0
142,218,105,201
65,102,19,255
120,80,94,11
23,255,54,6
255,24,255,135
54,28,8,255
26,255,0,39
47,17,255,10
75,16,73,0
201,76,5,64
255,28,98,255
220,94,196,116
255,202,213,94
48,13,255,41
63,238,212,51
80,29,255,255
68,69,3,30
40,81,26,177
134,188,75,101
54,255,146,13
73,1,255,151
255,51,46,22
26,8,42,177
24,1,68,2
21,255,144,105
29,75,50,255
55,86,255,9
138,195,166,68
158,5,4,138
185,255,255,101
48,3,255,1
118,65,16,55
89,5,194,64
60,137,13,37
130,100,110,167
209,169,191,51
75,7,255,255
94,223,55,177
21,65,81,135
36,58,91,67
44,4,87,255
23,108,39,168
120,58,255,222
34,120,65,45
155,143,247,255
149,100,102,180
78,255,255,43
107,100,36,0
6,22,255,158
120,254,255,33
146,84,173,25
38,41,14,201
103,55,255,7
59,40,93,27
87,89,6,121
214,181,5,160
115,167,196,5
69,31,51,61
188,78,108,255
159,255,91,98
90,99,0,22
29,108,255,10
28,255,123,19
17,11,32,8
255,102,255,242
219,8,29,83
255,33,159,106
55,255,1,27
83,104,222,97
53,255,37,76
6,14,110,8
41,88,255,99
78,208,12,31
146,97,62,255
17,9,61,215
126,9,114,255
146,255,80,180
197,47,11,255
101,2,77,17
66,23,156,255
65,75,16,43
49,141,25,3
11,40,41,45
255,74,4,29
255,12,2,60
73,249,71,53
154,130,255,9
55,255,106,178
163,201,255,69
82,117,255,96
77,255,126,55
200,32,77,255
46,227,107,255
154,255,0,255
151,45,240,228
255,25,191,18
255,255,87,130
37,184,146,172
82,36,167,255
49,171,18,13
42,117,193,208
124,34,153,38
170,23,255,10
174,132,17,99
65,1,143,68
6,41,18,36
10,255,10,75
255,163,255,15
81,49,144,57
89,157,164,9
208,55,41,157
177,255,128,32
114,7,2,101
89,123,255,46
36,189,97,72
78,255,141,143
123,196,255,255
134,255,46,81
233,201,31,255
64,10,45,196
82,19,43,26
95,255,67,82
255,70,255,255
36,142,71,64
255,25,212,84
45,85,146,92
39,26,28,130
255,181,134,14
175,37,36,3
107,191,65,70
31,255,1,83
54,41,83,128
101,199,255,109
128,255,59,84
173,112,85,70
255,255,157,24
74,20,95,134
122,133,255,125
102,255,168,39
17,30,181,153
255,137,255,76
13,105,20,7
29,20,85,28
220,52,35,106
255,155,18,57
136,81,82,135
58,26,78,46
69,254,28,148
32,186,104,2
92,20,140,59
210,255,83,14
88,211,224,0
67,7,132,15
23,87,55,156
34,70,28,160
25,255,56,120
32,253,116,61
114,60,57,60
7,255,153,163
220,43,1,137
29,183,176,109
249,227,29,104
142,159,0,141
20,75,99,104
117,151,32,32
124,14,29,117
231,45,110,50
255,255,126,255
94,114,93,217
60,60,255,43
255,84,247,228
42,16,56,255
22,39,44,67
154,10,53,248
154,52,123,16
59,111,125,129
28,66,35,243
67,153,31,121
203,7,149,187
243,193,255,87
53,86,14,191
55,255,21,99
75,6,255,103
49,120,145,20
103,202,121,103
255,255,45,181
41,211,75,79
37,153,33,92
255,255,255,110
70,51,110,41
120,155,24,30
255,6,230,52
190,68,244,16
118,85,100,37
45,33,240,1
153,12,125,5
233,5,255,12
145,255,150,123
168,105,255,255
33,255,249,57
35,3,3,145
29,135,23,22
35,204,59,233
255,48,46,54
59,68,255,36
107,255,128,224
149,126,74,71
78,255,21,163
97,11,6,91
38,14,115,100
87,69,20,183
255,122,110,5
255,67,228,69
119,24,51,56
45,52,15,221
35,57,31,106
16,125,255,41
245,137,108,190
123,120,160,155
61,140,255,58
101,46,63,84
17,85,28,9
16,47,9,6
118,176,56,172
122,55,255,28
202,68,52,199
35,24,104,25
2,155,148,82
4,255,37,239
89,36,50,255
255,83,35,134
98,196,115,68
255,204,24,61
73,21,37,135
54,140,5,178
190,15,202,43
38,111,255,180
251,104,255,87
91,46,47,66
34,77,255,11
231,242,200,7
68,1,83,47
240,56,145,166
1,255,55,33
24,15,38,54
147,104,133,219
36,140,28,67
12,213,53,255
8,59,84,255
177,249,102,46
255,31,62,8
194,41,73,65
47,63,255,40
255,39,194,255
89,148,255,212
15,3,1,55
55,12,48,53
255,232,49,255
12,66,171,57
109,188,52,38
12,25,67,43
51,124,83,28
255,155,101,19
196,37,255,36
150,97,107,60
255,60,203,255
63,255,125,255
55,255,0,65
46,132,17,76
79,152,232,44
96,255,160,47
18,227,81,119
6,46,33,173
45,56,163,228
1,58,100,5
222,31,64,255
47,97,147,97
103,100,141,90
72,255,125,65
32,57,50,23
75,128,151,185
38,90,5,169
169,7,252,3
159,92,80,78
28,90,255,16
143,83,27,46
16,26,7,255
228,244,11,90
29,255,19,26
3,195,53,148
131,11,70,123
84,144,36,37
66,12,235,64
255,81,16,255
134,48,201,66
24,66,23,68
196,118,74,106
34,49,1,51
255,59,205,121
48,4,194,162
34,197,255,0
20,255,255,58
58,255,25,22
15,46,15,36
4,77,6,6
20,224,255,62
111,5,23,105
255,158,19,74
10,63,27,102
27,8,128,148
87,16,101,190
255,53,255,71
230,35,101,129
165,17,17,255
29,97,89,60
155,38,124,255
30,120,151,39
17,70,168,110
35,103,97,106
169,6,255,255
178,255,41,24
171,200,124,103
77,12,255,125
92,48,56,165
56,21,51,84
80,59,83,41
225,87,254,55
4,62,69,39
101,111,132,255
23,255,7,59
21,139,57,6
154,0,38,24
3,65,78,223
255,255,74,52
0,87,42,80
255,44,47,87
24,118,179,26
4,175,101,119
42,160,11,13
61,11,22,255
255,255,215,97
22,213,127,169
114,49,250,255
67,14,71,255
55,69,92,255
84,253,14,103
160,174,94,107
255,40,255,65
138,221,134,31
179,51,27,29
46,17,216,58
11,77,177,90
36,12,32,187
23,11,94,180
100,63,73,255
108,255,11,138
171,255,78,2
13,14,171,59
42,96,82,4
70,166,39,54
76,224,12,173
34,57,97,195
43,40,255,153
59,5,72,255
163,68,18,55
47,255,29,68
165,2,255,94
72,179,80,178
70,57,48,102
12,61,56,156
6,255,21,149
37,57,67,255
103,38,68,149
63,85,160,158
121,170,11,255
72,98,98,43
141,43,122,192
22,194,67,55
149,75,34,130
110,27,84,71
230,108,102,114
46,69,67,3
10,67,255,41
0,0,40,25
223,66,33,155
35,168,119,252
48,69,31,23
189,122,82,225
229,22,190,52
255,255,136,39
139,48,1,21
161,24,7,119
77,7,179,63
4,203,73,90
177,120,47,13
165,110,181,198
160,5,28,255
68,207,3,80
15,55,136,170
45,166,87,16
62,95,131,31
59,24,151,255
133,126,28,161
36,170,78,203
255,102,57,3
68,56,111,255
255,255,74,111
255,8,37,255
121,30,209,255
73,255,115,221
33,167,37,29
165,100,136,3
58,39,48,18
255,8,238,21
240,39,60,14
16,73,0,11
70,107,241,105
59,57,53,213
2,142,43,70
32,140,136,184
45,235,255,15
149,223,102,84
4,91,255,164
38,84,50,14
255,132,50,33
21,143,254,23
162,16,255,255
65,255,138,140
74,42,35,167
48,21,71,71
29,23,4,255
2,78,85,241
77,31,56,15
26,123,75,157
255,255,149,58
195,255,148,43
237,69,255,176
131,255,15,19
127,236,170,5
92,27,138,179
103,8,54,33
33,8,215,136
255,195,68,137
37,65,98,255
225,10,178,56
4,29,80,92
25,168,255,90
25,255,101,241
16,145,255,228
54,255,26,1
197,86,156,255
59,105,135,255
59,46,255,133
80,158,171,102
255,70,176,44
75,168,35,6
255,201,41,255
253,255,255,51
118,30,31,5
123,1,127,122
133,101,5,58
16,72,87,34
92,205,12,8
94,255,134,28
91,17,102,254
54,255,255,144
108,41,14,114
138,87,45,255
3,8,255,79
127,45,255,255
4,110,230,66
209,24,13,77
35,37,110,202
2,224,134,54
6,48,129,95
59,177,8,101
23,135,255,134
58,255,37,55
100,68,101,8
21,3,130,48
153,255,33,154
114,159,44,42
47,0,157,31
21,113,255,63
89,91,11,91
110,180,78,28
10,255,75,32
255,255,255,58
255,255,96,55
188,50,146,28
65,255,57,255
211,111,255,178
126,21,30,55
103,32,34,9
247,102,75,255
95,81,167,13
82,149,95,12
255,41,68,4
59,80,255,255
36,112,201,255
90,37,14,135
194,239,253,255
119,249,92,134
66,212,255,201
7,255,14,43
207,255,80,255
13,247,209,94
159,124,175,36
138,255,10,0
10,9,64,139
12,178,163,182
37,16,71,112
202,23,90,255
70,53,255,202
52,180,114,161
21,7,255,41
95,255,84,255
111,21,14,79
255,255,66,221
86,196,68,20
245,255,168,70
106,81,13,255
48,137,197,255
224,37,18,150
231,179,255,143
229,25,101,255
162,36,255,107
7,135,170,222
45,76,28,65
255,102,40,181
6,28,255,21
190,165,23,12
44,255,77,28
63,104,255,17
70,59,20,255
65,152,16,115
127,117,255,12
78,60,144,91
115,0,110,142
33,102,0,255
53,65,137,42
143,255,51,255
253,116,27,39
68,255,37,54
255,255,38,79
33,211,255,31
48,196,99,156
243,15,141,136
174,64,47,10
73,176,101,18
76,71,255,102
29,15,255,255
70,66,129,169
180,255,34,49
105,18,26,87
38,255,77,243
100,148,56,53
186,255,193,172
120,255,58,4
16,58,46,49
90,51,154,151
101,35,216,41
9,10,19,158
255,207,242,88
125,68,242,113
68,124,55,251
145,255,43,131
92,26,215,95
110,19,80,11
38,56,23,237
56,112,32,33
255,46,181,90
128,61,255,97
96,255,10,4
9,159,47,14
19,60,21,220
255,146,255,216
56,255,191,126
78,49,144,132
60,122,136,21
255,62,49,94
43,35,22,62
