f1,f2,f3,f4
255,73,252,183
183,29,0,94
75,140,159,178
227,136,187,93
255,0,11,51
231,160,219,57
54,148,40,66
143,28,18,29
132,144,9,88
11,134,117,160
41,174,202,163
255,112,232,90
154,159,65,79
232,149,178,75
0,114,117,199
89,102,135,155
97,122,134,179
164,163,87,7
181,122,202,92
212,107,189,35
84,149,48,56
12,184,149,178
217,166,221,150
132,0,0,66
227,66,0,26
6,133,202,211
43,193,172,150
106,164,52,104
255,163,185,96
221,21,4,12
155,0,15,27
185,11,8,0
176,0,25,8
217,115,239,95
236,134,205,32
236,165,255,83
99,201,44,0
203,33,58,1
78,140,53,101
182,0,45,11
73,179,119,204
21,108,122,190
126,152,69,60
238,30,14,44
128,184,24,69
5,200,181,160
255,97,194,116
191,59,32,62
22,106,234,225
237,120,230,132
179,65,17,69
53,179,131,99
164,39,22,70
216,54,71,0
176,106,230,117
131,132,58,25
100,194,78,89
158,223,33,73
219,101,240,95
184,118,255,50
0,113,113,209
54,69,175,155
103,177,138,155
253,132,212,71
171,73,20,30
44,170,123,210
5,101,122,184
210,62,16,58
49,171,96,138
48,192,170,148
215,57,69,10
210,120,215,178
95,220,103,33
237,109,211,88
195,1,33,54
237,212,240,103
232,20,14,83
212,106,206,134
203,0,0,0
47,174,84,93
233,123,216,87
151,213,72,58
187,167,253,95
0,175,121,139
106,175,86,86
163,155,228,140
200,91,233,63
144,32,0,27
206,42,14,49
129,171,31,79
231,0,77,36
244,23,42,38
60,124,177,136
132,204,33,29
243,147,182,65
240,8,28,28
102,140,0,74
203,107,188,49
16,112,151,160
113,166,49,85
208,19,37,6
194,47,64,58
52,77,149,172
188,33,0,55
108,174,46,129
109,163,56,97
255,100,168,71
0,148,173,187
45,128,193,119
79,107,60,113
83,112,42,60
53,183,149,212
133,189,77,114
184,14,87,118
121,227,0,40
219,154,255,73
36,141,168,228
70,109,166,215
173,25,30,78
199,152,241,118
203,63,11,39
173,97,168,133
195,111,196,122
193,51,19,43
155,149,52,86
22,143,161,171
103,183,194,153
219,48,41,2
178,109,232,154
77,126,116,188
10,149,172,167
189,0,12,45
217,170,255,55
191,126,239,68
207,109,96,75
60,140,175,165
7,144,112,176
255,187,216,109
65,225,66,75
125,208,8,64
133,202,92,32
40,142,191,245
138,37,7,0
154,181,68,39
208,167,185,71
130,130,41,64
9,112,167,165
176,59,0,20
96,112,191,237
225,145,242,149
206,114,200,112
209,26,52,36
50,133,119,183
35,157,126,195
159,146,83,79
39,161,144,162
202,108,0,71
122,153,136,83
172,200,214,94
17,146,190,174
207,94,223,104
50,87,184,213
230,50,0,116
217,27,4,65
54,124,169,210
234,102,187,127
255,112,192,88
165,151,255,77
246,102,245,83
58,124,222,187
182,21,58,0
198,30,71,95
249,152,255,110
194,162,253,163
161,17,30,54
43,108,141,201
88,202,111,60
201,32,0,58
81,164,158,182
62,183,115,94
153,124,47,60
43,109,165,176
134,188,68,65
195,37,7,36
240,28,58,40
55,188,156,222
151,0,39,35
228,123,235,65
59,186,198,242
224,144,201,120
216,180,215,71
90,199,37,32
119,210,50,21
193,166,235,57
212,73,14,11
88,160,85,21
185,27,27,0
191,81,0,23
192,31,54,34
223,106,247,98
166,92,34,75
82,168,40,0
145,154,54,55
19,188,164,190
199,0,1,7
51,119,204,170
205,52,53,85
115,214,29,64
156,21,32,38
108,212,68,44
167,33,66,52
35,139,144,181
36,146,89,70
193,31,15,58
223,0,5,65
97,137,169,210
40,72,169,216
79,191,32,43
204,10,19,62
33,115,178,171
56,139,123,210
159,198,30,94
192,3,86,102
222,13,41,39
70,133,53,17
48,135,160,152
255,108,255,74
20,129,166,191
103,120,27,87
234,97,234,97
221,102,255,105
190,0,0,50
6,183,141,215
34,136,166,89
153,52,0,0
166,172,115,12
65,93,153,140
162,187,255,59
26,119,125,165
171,158,225,99
85,200,41,30
43,157,130,214
49,137,132,161
61,188,36,29
217,83,236,74
42,161,28,36
145,9,0,39
28,101,87,211
63,108,137,197
214,5,3,3
168,56,52,21
170,92,77,0
77,144,187,233
188,25,26,71
191,127,184,56
221,134,168,96
27,144,163,205
198,193,225,39
4,140,114,173
20,125,189,127
95,174,173,210
72,161,220,219
33,86,170,165
224,158,255,132
160,138,74,32
109,179,44,116
29,123,174,235
86,90,164,187
89,144,34,77
184,137,255,130
146,169,55,21
246,175,188,103
102,125,166,219
213,159,216,105
104,160,76,86
19,139,163,254
57,103,149,195
170,196,38,100
210,4,0,74
29,214,134,156
201,135,248,143
51,124,147,147
181,95,247,100
63,138,75,102
177,39,18,0
141,186,92,43
201,102,195,115
135,72,18,61
83,102,161,197
115,160,125,74
47,149,209,239
65,137,177,209
67,176,163,193
255,85,244,88
209,118,214,118
235,107,219,94
181,162,213,92
194,176,210,140
211,56,247,19
200,30,67,29
145,202,47,51
38,198,181,171
47,145,179,229
91,112,75,207
164,159,213,91
236,153,255,89
140,143,23,78
226,65,241,99
130,143,83,73
46,134,130,189
70,159,66,58
144,130,38,75
173,139,29,64
89,155,37,0
82,147,80,46
219,138,236,97
200,183,255,64
60,158,16,22
182,37,0,43
210,134,241,47
42,164,142,185
157,212,41,51
70,146,45,11
4,92,84,215
205,201,194,129
33,184,168,184
173,120,215,93
108,118,63,31
40,185,177,142
0,103,191,207
68,136,157,207
151,0,3,0
210,74,0,92
190,87,202,100
85,136,138,130
218,193,121,136
6,178,155,182
152,58,0,83
180,133,210,77
246,149,255,103
16,136,140,179
30,152,185,194
123,137,31,134
89,182,52,62
44,123,88,87
182,71,0,36
172,13,18,53
123,165,145,89
232,78,55,49
251,88,183,78
9,159,163,255
0,136,167,201
54,145,136,208
182,149,226,135
70,75,136,200
238,120,205,129
220,37,26,64
61,189,191,181
255,224,255,55
211,22,0,55
167,28,17,0
218,46,57,27
60,161,93,41
82,192,0,55
13,151,128,245
214,114,231,129
60,154,111,91
217,138,235,99
66,197,82,0
66,164,54,91
96,184,53,73
255,113,219,94
77,178,61,11
93,131,114,153
183,34,36,14
157,18,16,54
214,48,5,23
41,105,139,152
176,53,27,64
87,149,97,23
255,0,26,21
231,159,255,87
206,164,194,75
227,150,252,125
115,214,104,120
143,123,63,112
198,21,14,65
79,135,37,78
46,129,161,218
63,149,69,58
255,145,252,84
205,0,8,71
137,120,8,61
158,169,255,99
219,149,194,109
206,122,255,62
182,197,102,0
45,140,124,209
205,84,22,37
30,134,118,223
202,184,237,49
31,138,89,215
151,75,0,41
193,0,31,22
207,11,62,67
50,72,136,187
112,181,95,38
94,155,94,63
218,178,211,96
221,25,36,63
222,55,52,42
47,186,117,230
202,75,41,82
22,120,201,174
165,130,188,45
137,152,20,44
216,139,222,86
206,88,231,136
201,154,169,86
232,135,182,68
216,40,0,103
20,93,134,237
17,132,87,136
217,37,0,57
190,68,9,40
210,62,226,104
48,172,125,192
178,58,1,25
94,119,157,199
75,153,54,29
186,61,30,10
38,141,152,186
230,45,69,27
197,20,9,51
195,72,26,4
213,191,231,92
45,119,117,210
167,30,41,52
213,130,210,104
226,62,71,54
83,92,186,225
47,99,189,162
76,182,37,48
117,105,40,67
192,80,28,53
192,37,0,63
138,159,50,59
171,152,237,54
208,78,32,35
30,144,47,108
199,40,73,59
107,128,239,213
207,112,183,111
232,182,255,61
212,122,255,112
52,175,150,157
168,54,0,44
109,222,68,0
212,0,53,19
122,170,66,66
106,106,216,176
231,130,242,32
0,80,130,141
26,115,134,202
222,151,243,59
163,182,48,79
0,151,126,246
116,16,0,46
201,142,255,106
139,189,88,110
217,87,0,85
113,167,68,55
228,138,172,88
83,128,166,176
69,129,121,162
38,110,242,150
212,0,78,60
109,135,40,63
131,154,56,98
24,170,110,202
94,205,87,29
255,156,154,71
71,65,194,188
130,209,64,69
142,132,103,90
133,255,97,86
246,144,239,99
92,132,51,79
140,176,96,84
139,38,33,0
183,122,199,100
55,119,160,199
65,151,44,35
56,193,135,216
107,180,54,80
224,0,0,147
14,159,166,174
193,57,15,30
52,115,201,252
180,0,0,58
82,197,131,169
209,124,203,114
127,174,68,15
177,175,193,120
221,166,229,80
167,14,5,1
255,98,255,134
38,171,50,25
179,46,0,80
171,172,255,102
94,218,75,37
41,98,134,255
181,9,0,114
0,121,142,228
141,183,62,60
198,122,81,29
255,152,236,54
186,3,9,43
41,133,117,234
164,50,33,75
203,124,239,106
243,79,70,65
182,71,0,36
133,158,20,64
39,135,174,163
255,71,246,90
182,0,59,44
230,136,226,118
190,113,215,97
218,43,60,2
197,42,52,30
85,95,144,192
157,120,101,62
128,219,62,23
115,184,40,58
94,157,78,61
226,0,0,47
212,15,0,113
26,145,215,145
75,202,65,92
202,150,246,117
216,30,61,29
238,177,255,161
220,153,255,186
28,129,182,255
203,69,52,89
65,170,87,68
162,4,31,65
0,152,167,224
202,89,220,74
76,212,85,75
162,137,236,57
180,56,61,0
76,198,143,120
60,139,184,228
234,0,26,82
0,159,147,229
143,171,73,94
191,178,216,106
203,13,54,10
86,156,117,39
84,177,53,20
201,0,0,0
24,51,218,161
5,68,161,174
193,42,0,15
88,155,38,29
102,117,177,182
99,126,46,65
199,154,173,121
55,127,109,213
39,159,113,255
236,101,219,99
25,174,69,9
223,147,255,119
144,168,0,75
88,145,133,143
65,199,35,55
15,120,140,221
176,45,60,31
173,29,0,50
175,151,168,145
71,172,155,143
156,124,232,139
207,5,5,19
65,185,175,150
238,131,232,115
206,131,178,60
121,174,39,49
168,149,94,65
63,187,118,176
210,122,217,96
112,184,81,60
225,41,49,52
30,116,145,223
106,123,139,227
45,81,183,205
155,53,22,73
213,197,183,81
167,32,0,53
166,102,233,73
225,0,30,0
126,197,6,48
205,0,54,32
150,79,64,0
93,217,15,0
80,184,216,198
255,5,0,9
222,136,233,126
206,180,188,101
0,126,160,238
192,5,33,7
140,210,66,57
216,20,63,45
173,111,218,146
138,178,64,44
20,152,136,155
19,109,111,186
26,149,187,161
242,27,34,78
209,126,255,153
122,143,10,95
80,213,0,123
100,182,43,103
88,163,53,52
120,170,69,111
0,169,91,212
90,185,74,97
204,35,10,68
255,152,255,108
79,109,163,255
193,22,18,28
236,106,229,96
17,172,110,149
68,156,63,105
52,151,152,199
114,132,5,86
199,11,42,0
56,134,177,229
213,41,24,1
173,0,45,92
101,98,97,106
189,172,218,93
149,128,98,99
247,140,216,121
148,87,69,50
86,206,91,40
185,0,39,28
174,136,18,63
88,152,23,64
20,126,159,167
200,223,210,151
205,133,241,103
42,192,44,65
169,171,230,82
193,0,19,48
147,86,12,0
139,184,62,117
96,212,43,50
222,44,0,3
49,152,161,183
14,124,199,165
90,143,166,255
220,72,228,50
184,130,184,107
155,213,88,61
197,142,204,43
202,31,11,15
72,166,194,147
249,128,255,66
190,157,240,117
215,129,192,124
193,156,193,50
164,200,63,120
112,245,90,16
109,158,13,16
152,151,172,132
0,154,163,209
153,3,0,62
199,16,60,63
230,118,227,82
54,137,176,177
7,93,194,144
54,167,150,170
151,26,23,38
61,108,103,181
113,199,99,51
148,223,33,42
57,164,122,221
0,159,233,167
73,155,167,255
55,181,23,79
227,174,191,87
193,155,245,76
140,169,1,41
239,153,254,143
95,207,23,71
207,61,0,151
221,50,63,106
87,146,74,81
45,112,112,82
181,79,19,20
21,199,136,214
113,153,81,62
255,117,223,102
17,151,158,211
71,212,20,14
194,34,5,50
216,190,255,126
87,96,140,188
120,107,99,25
17,176,172,189
66,134,143,96
255,116,255,79
211,14,0,20
91,152,19,37
28,170,199,147
130,144,12,61
61,95,162,191
40,64,136,187
222,9,35,72
66,126,99,227
102,142,63,78
41,97,152,162
254,127,229,120
150,74,0,62
254,2,16,11
210,116,221,52
162,15,49,61
108,218,79,41
185,0,55,89
196,61,78,66
27,110,176,224
157,67,32,85
192,32,27,49
37,170,178,219
85,148,162,196
149,14,70,52
154,200,120,70
203,107,23,57
247,0,49,27
237,125,195,98
48,169,96,104
151,210,86,0
227,22,0,27
163,142,72,42
255,155,212,58
192,108,255,55
105,129,10,40
8,158,185,225
6,142,144,168
234,127,201,144
141,125,55,66
124,185,17,58
54,163,158,227
222,152,210,82
37,195,79,1
231,42,0,68
227,212,255,144
230,110,241,88
250,68,6,70
247,161,251,133
55,169,139,160
182,0,54,20
193,34,0,120
230,168,224,89
85,152,174,160
0,138,212,123
198,51,50,46
54,86,189,192
255,114,226,95
118,176,47,63
251,19,29,35
0,162,130,185
118,169,105,56
121,131,76,19
211,68,0,0
104,194,45,115
152,132,173,221
2,144,145,127
113,169,0,67
93,174,85,61
188,58,18,80
238,140,229,117
229,24,0,51
245,25,9,73
226,47,14,81
185,88,2,68
184,0,48,2
232,2,42,25
255,163,211,122
3,157,145,182
36,172,174,188
82,184,120,193
36,153,171,223
75,90,167,207
165,25,0,38
0,175,219,208
80,171,80,61
188,122,181,83
250,96,217,79
157,160,45,51
60,134,64,44
127,100,56,101
94,255,21,98
101,197,87,0
193,100,196,59
247,145,247,125
240,186,234,79
255,96,255,61
214,179,213,109
172,166,62,85
190,51,40,28
99,167,36,86
0,152,143,171
233,136,246,72
47,128,149,164
123,164,45,90
231,176,211,61
135,196,42,13
103,186,29,62
210,32,32,61
173,25,39,60
104,215,53,51
50,70,133,205
40,148,163,186
43,133,165,221
190,22,0,16
16,153,214,190
133,174,60,45
36,103,160,169
79,117,153,134
185,46,29,70
234,210,255,45
49,145,146,165
213,124,238,109
221,125,255,104
34,154,132,197
202,137,250,110
21,107,207,202
84,123,98,51
230,137,255,140
228,168,214,114
153,18,2,26
169,145,205,95
148,191,89,49
227,90,246,43
4,129,236,227
100,142,142,203
63,173,180,222
49,105,120,156
218,0,72,81
112,161,88,46
232,203,255,50
52,152,148,176
210,182,240,118
110,176,51,66
54,138,168,202
173,54,36,64
239,143,190,121
153,40,74,13
174,5,8,27
55,132,147,210
92,142,42,3
104,202,37,54
234,131,206,86
209,0,0,0
125,155,84,51
87,182,38,41
89,120,170,213
197,180,212,85
209,158,199,24
132,137,62,0
172,61,16,20
189,187,216,118
182,109,151,58
255,83,22,33
150,138,187,90
207,18,0,43
86,149,85,77
109,160,95,53
239,154,189,82
41,93,162,163
198,62,0,49
221,89,4,66
211,84,56,22
169,46,0,0
79,189,58,59
115,151,83,65
136,161,28,54
248,113,237,112
128,0,0,1
248,129,227,104
193,93,219,83
180,42,56,13
151,132,80,27
221,16,0,26
86,177,48,62
222,137,204,115
86,120,157,171
201,157,200,106
199,166,232,91
53,152,174,236
92,226,59,56
228,155,255,72
99,165,68,37
201,172,234,109
205,181,20,65
94,138,52,84
24,139,211,245
63,130,205,236
79,136,93,64
20,101,142,206
83,242,76,72
169,111,234,129
55,142,19,39
243,148,222,87
125,129,86,72
167,101,74,52
237,159,237,113
61,163,44,0
66,182,239,126
66,183,67,34
225,60,0,11
207,123,197,44
82,181,66,47
227,125,163,100
11,113,203,154
250,110,255,110
108,145,90,83
46,143,169,204
40,170,151,167
85,158,50,129
211,102,41,1
150,0,60,70
59,153,173,195
43,124,175,137
140,133,61,48
55,201,63,66
46,195,65,86
16,115,179,198
95,138,59,112
180,5,67,15
36,136,197,195
223,38,47,43
185,56,14,0
54,84,106,165
32,99,106,182
213,171,186,177
86,135,138,189
136,136,103,86
199,39,21,57
22,107,136,154
57,106,94,209
190,9,0,22
84,159,31,0
203,57,10,0
38,101,137,192
22,157,154,178
83,153,112,205
203,85,22,54
237,255,154,101
181,79,46,5
0,127,186,201
112,124,48,13
178,183,65,108
186,0,48,38
234,82,211,103
86,145,22,46
53,196,29,73
121,149,46,50
32,109,120,181
45,110,159,182
197,198,208,101
214,137,187,38
82,152,125,168
109,148,187,166
45,186,166,174
81,164,101,46
89,150,67,23
32,105,122,157
225,63,70,28
61,140,152,200
197,13,66,54
201,1,27,28
9,98,151,98
139,219,55,25
195,57,44,0
91,148,12,32
183,35,29,18
94,198,44,56
172,172,215,65
196,77,0,60
49,156,196,165
113,139,93,102
172,170,229,142
206,99,232,73
125,65,31,60
80,127,192,156
195,137,186,76
255,157,247,110
229,135,202,111
90,157,33,99
202,139,197,130
254,36,0,64
152,162,255,79
135,148,51,47
212,56,59,88
40,121,127,197
0,185,193,252
72,126,120,169
242,0,0,53
0,179,138,145
255,128,187,58
172,67,1,0
13,103,185,195
200,1,35,70
188,36,63,58
212,141,161,80
220,0,19,83
255,137,209,94
211,94,163,155
153,3,0,0
77,189,94,11
0,142,173,176
191,142,255,140
92,143,152,156
109,188,43,32
201,133,197,102
55,129,84,226
102,175,18,38
194,15,0,41
117,104,29,92
154,0,24,34
227,96,199,117
199,12,59,54
29,163,93,15
215,12,44,0
27,136,147,197
54,116,137,186
177,170,237,137
74,97,146,145
189,50,28,44
148,36,27,91
127,255,88,38
37,147,110,198
102,140,200,106
91,183,85,60
202,29,46,86
192,40,44,32
190,9,36,11
255,78,239,149
207,53,81,90
245,150,199,127
199,132,198,98
64,134,117,223
252,121,249,135
11,0,182,164
206,175,188,43
160,150,32,58
203,112,255,90
175,26,49,0
220,34,0,3
214,62,13,3
179,117,204,148
74,172,32,95
74,118,70,172
247,79,233,160
128,113,66,36
66,209,71,30
160,109,255,145
41,126,145,162
212,10,2,53
102,128,186,155
204,44,7,34
88,195,36,45
119,241,84,25
105,125,17,53
224,118,188,77
242,204,204,110
188,50,39,62
232,48,0,0
203,5,0,45
225,19,55,52
216,164,66,38
0,98,199,173
39,142,205,123
148,120,76,68
155,83,32,60
127,122,83,25
88,180,44,88
244,175,201,117
191,6,13,33
112,63,42,100
249,156,206,42
159,74,7,89
160,165,50,32
126,193,0,70
0,146,212,215
210,191,172,70
213,21,0,66
120,107,114,209
200,180,195,57
66,146,110,232
226,162,212,87
125,113,106,172
129,124,39,25
49,137,134,172
203,10,7,0
19,197,93,149
147,104,69,57
175,28,0,98
209,89,20,10
240,115,255,78
143,165,101,19
123,69,0,51
194,60,0,58
11,112,191,162
35,113,204,114
9,116,180,208
81,229,71,66
51,187,83,61
115,183,61,51
35,136,181,183
49,138,151,184
42,201,42,51
83,74,137,131
164,0,18,60
221,147,220,66
231,105,177,103
102,186,96,67
189,11,0,59
87,108,94,46
123,196,16,2
141,221,27,85
37,154,11,46
225,121,255,107
205,9,50,48
87,85,168,200
84,149,170,253
238,30,169,99
110,123,54,106
212,56,43,100
205,70,0,30
193,129,206,80
129,227,41,69
209,50,43,69
231,12,29,0
120,148,36,82
0,97,168,210
116,176,62,87
187,129,255,37
52,110,162,209
118,166,0,72
59,103,122,227
226,186,202,65
158,51,56,87
36,132,139,119
54,133,0,43
165,149,221,117
106,164,52,83
144,149,60,50
206,15,52,0
176,59,12,47
186,172,175,51
63,128,143,164
136,146,62,37
38,157,148,201
140,139,15,2
62,149,163,135
202,0,0,62
146,171,56,93
231,138,219,128
206,45,42,102
59,80,152,159
150,167,77,62
158,210,112,8
121,120,30,58
174,109,85,121
187,27,21,33
243,1,0,31
204,177,217,93
171,10,20,30
86,189,159,41
57,113,175,187
47,152,153,224
191,128,255,66
179,131,255,90
162,0,0,12
42,103,109,176
76,157,163,222
16,140,51,85
77,81,33,40
128,182,29,26
54,108,112,128
55,187,75,1
124,212,36,44
125,181,85,58
59,201,183,212
180,139,255,141
220,63,75,55
34,170,135,218
229,127,213,44
167,121,249,75
91,134,154,152
62,167,85,53
0,149,191,213
73,111,165,141
164,0,19,35
165,83,8,86
41,123,133,226
186,90,255,98
0,138,200,191
220,0,0,28
207,0,0,31
197,81,23,117
0,139,136,145
187,2,77,30
221,142,212,109
54,117,106,206
106,180,174,141
174,35,24,34
188,126,209,68
219,121,216,173
209,40,46,45
236,112,230,89
235,156,226,87
110,215,65,107
120,135,58,30
140,153,112,0
89,177,58,66
154,17,0,0
119,157,160,229
238,56,213,89
127,30,0,30
0,110,150,176
241,162,194,117
236,26,37,73
255,8,37,47
136,0,0,0
236,100,244,115
176,196,191,43
255,159,224,138
145,114,60,105
147,148,86,77
156,0,6,39
150,195,37,94
111,191,103,56
48,150,184,168
170,38,11,19
128,181,63,31
173,115,214,25
89,221,76,95
48,86,101,166
247,161,255,132
255,175,255,63
77,158,179,198
66,199,111,13
219,112,218,96
253,82,63,5
41,127,106,197
118,169,51,82
85,134,98,19
100,154,102,45
149,0,82,40
29,133,144,139
123,188,36,86
0,150,170,204
121,0,1,31
0,218,179,200
18,127,157,184
24,141,144,179
70,181,83,65
12,109,190,214
164,59,20,0
225,127,230,99
129,128,50,17
193,53,48,45
223,104,226,88
150,1,53,5
161,44,13,25
105,144,57,31
107,110,37,60
255,158,255,108
253,126,239,75
255,109,255,111
109,185,0,40
213,96,243,80
178,146,255,103
30,95,151,161
244,120,209,45
210,85,22,20
67,184,163,197
151,58,103,8
0,110,132,202
84,166,11,28
127,154,40,69
223,82,0,9
121,186,25,96
88,156,176,174
246,119,173,104
245,154,230,91
38,159,121,182
170,181,203,93
100,180,86,37
88,95,77,0
181,0,13,43
184,41,0,32
84,127,51,0
235,160,223,101
150,109,233,82
20,99,161,172
255,150,214,102
253,116,255,135
208,0,0,62
253,80,0,59
98,170,40,60
221,157,248,57
112,117,51,72
255,71,208,67
23,155,188,211
191,235,255,147
190,70,0,62
188,0,101,0
105,200,84,68
42,178,145,165
216,113,218,104
116,146,58,71
94,117,202,171
23,165,154,153
137,56,35,42
206,85,255,153
41,67,180,195
211,158,229,93
181,118,92,46
122,145,57,95
199,22,37,13
213,134,199,32
48,105,161,199
33,132,133,194
38,178,76,125
95,40,0,39
217,34,9,38
90,139,162,179
194,189,249,125
75,118,163,187
198,51,63,79
74,146,138,182
212,51,0,28
81,104,170,153
123,182,59,37
164,57,48,41
193,29,41,42
159,72,0,33
23,165,126,230
69,193,0,135
59,103,218,166
219,24,0,2
190,75,58,90
193,41,39,41
213,80,85,0
217,14,15,61
178,54,43,46
185,160,229,49
244,190,204,17
125,195,31,60
144,156,112,39
42,179,139,230
255,144,217,98
202,143,174,103
207,130,255,88
93,126,181,196
232,179,236,104
77,173,58,64
72,97,92,47
176,134,71,0
227,134,255,22
122,155,36,39
207,40,68,3
82,107,128,219
192,30,0,88
46,133,158,157
186,29,0,30
183,62,46,77
68,192,66,44
68,129,130,192
255,140,196,130
36,136,34,131
50,167,187,194
178,36,0,66
210,143,186,39
64,154,164,191
21,188,161,92
44,130,116,216
71,195,47,117
199,22,10,0
107,125,86,108
37,106,187,199
195,43,52,61
179,72,0,62
124,146,35,96
255,162,255,100
227,205,212,42
93,115,83,70
231,28,22,29
255,129,236,94
186,160,208,161
178,46,56,94
91,154,81,59
35,129,105,182
184,132,238,102
210,135,206,87
137,123,95,68
255,0,25,75
68,96,155,190
167,208,227,81
75,104,96,45
91,130,104,224
122,145,15,44
241,149,197,58
161,223,78,49
232,34,60,30
88,177,71,11
255,139,250,28
229,160,232,78
140,19,53,14
38,151,169,207
187,98,255,53
215,5,17,64
123,154,27,21
84,157,59,82
126,116,39,67
219,199,242,128
46,159,142,194
53,70,128,125
60,103,113,205
178,10,7,68
207,29,44,98
34,157,169,177
47,216,55,204
255,146,161,136
182,55,79,31
83,136,197,255
215,100,224,117
200,35,9,63
137,167,202,150
230,130,240,125
73,151,123,235
31,67,139,196
201,166,238,107
147,149,93,53
226,141,171,87
72,195,72,71
218,65,25,0
186,163,235,76
169,59,19,67
62,87,170,176
15,132,136,191
66,175,0,37
94,87,200,224
214,159,239,51
154,65,5,22
197,38,0,30
223,0,0,64
232,99,197,68
159,41,33,22
255,102,254,68
241,131,255,60
246,115,221,135
111,155,140,208
191,0,38,20
165,6,0,3
0,104,109,196
120,143,61,7
176,132,222,90
183,0,48,26
255,195,214,135
95,153,92,58
222,0,34,30
141,170,0,72
135,153,17,52
51,154,78,60
225,157,193,114
22,139,134,181
223,214,255,61
73,229,112,65
101,160,160,133
210,150,255,125
202,83,15,35
66,134,53,61
188,76,0,25
27,84,245,161
61,88,147,205
58,119,170,195
191,20,2,68
224,142,234,135
88,112,70,0
225,119,222,104
119,164,28,68
253,142,232,132
233,128,229,116
235,194,211,75
127,129,64,0
243,143,239,99
157,58,9,68
177,179,70,10
89,162,86,59
115,209,117,0
36,154,140,228
248,99,210,106
198,0,24,55
49,137,240,246
152,119,226,155
255,161,200,82
137,164,28,43
226,159,225,100
111,179,67,58
255,112,255,148
226,177,229,48
121,167,116,0
5,203,164,235
255,31,52,51
96,150,45,74
177,109,255,87
39,115,202,124
33,136,169,162
255,132,230,68
199,156,211,120
254,133,198,67
39,101,124,249
165,235,71,38
72,82,146,233
91,171,60,84
208,100,246,34
239,120,228,32
74,114,187,174
189,111,199,101
121,162,58,24
195,100,4,0
219,30,0,0
191,92,196,90
44,115,147,239
236,134,226,95
220,151,191,87
194,138,218,43
150,214,49,84
157,146,47,6
85,190,14,118
189,64,24,66
52,126,161,216
229,70,255,143
112,146,90,94
222,24,1,30
63,143,92,192
192,16,16,60
207,130,215,86
0,135,155,203
40,149,156,182
255,57,51,33
19,169,210,220
132,163,38,52
197,121,209,78
67,160,99,44
10,107,170,212
155,152,216,123
233,103,255,62
146,209,18,0
255,141,253,102
6,122,155,179
199,85,217,74
179,0,11,17
90,103,140,148
189,3,18,13
212,109,201,120
211,64,0,44
196,47,70,23
114,46,8,53
205,98,0,59
220,182,154,14
205,126,221,53
215,150,188,68
43,128,152,222
57,129,168,168
136,164,51,92
219,30,71,102
74,110,70,37
204,79,0,29
31,109,189,198
0,157,120,204
80,191,17,56
90,198,66,16
250,168,255,118
37,170,151,194
180,0,7,86
32,122,162,245
64,152,98,218
56,180,62,19
150,159,69,63
58,125,150,148
217,65,32,46
83,197,89,112
78,153,176,168
231,91,0,3
204,130,231,108
137,0,0,49
106,175,0,75
34,160,148,197
106,117,85,78
45,159,124,172
205,16,40,31
107,121,124,168
27,123,118,206
106,149,83,70
44,100,178,207
6,94,134,166
173,56,36,0
155,23,14,47
15,168,215,148
235,22,0,50
201,131,17,0
255,151,197,90
180,47,82,74
48,152,142,154
0,113,157,205
26,89,193,202
249,140,225,95
69,70,134,197
246,96,18,49
221,188,222,105
230,26,25,25
52,141,175,194
50,166,70,96
147,178,68,30
174,3,50,0
124,0,0,72
44,125,241,201
218,42,56,43
200,58,0,83
144,0,8,29
202,51,0,21
163,68,29,52
205,136,199,143
101,161,20,54
221,169,234,111
113,188,36,37
254,119,255,39
217,19,40,56
193,164,182,83
176,0,17,34
29,125,153,176
241,129,243,147
172,152,245,125
107,168,67,77
161,145,108,88
123,182,218,195
197,87,0,85
236,163,255,124
209,99,21,90
102,109,161,151
172,35,78,26
16,89,172,255
0,125,115,156
94,96,31,35
117,188,77,37
116,117,167,211
90,239,7,80
123,134,17,87
36,151,220,161
217,12,8,65
223,164,198,19
194,2,46,18
255,144,186,37
128,164,47,27
13,149,137,197
47,119,180,155
172,134,115,17
209,49,13,40
198,74,0,18
221,154,157,90
175,109,15,0
196,159,210,68
164,0,54,65
127,162,48,106
233,81,23,36
62,87,127,227
23,129,199,186
126,177,24,53
38,169,143,177
178,93,10,42
8,154,133,194
94,169,71,89
103,162,74,55
198,8,0,77
74,155,33,0
8,159,131,174
191,161,201,79
225,177,149,44
207,170,233,132
102,145,73,23
247,58,16,14
72,127,164,122
47,118,151,132
179,129,248,107
157,167,10,5
124,122,43,119
90,157,56,69
212,33,59,30
120,147,85,52
247,24,0,53
149,153,58,36
214,161,231,61
165,113,48,45
98,123,150,205
140,0,0,3
104,192,115,173
192,14,50,75
86,94,149,195
106,162,57,96
68,118,216,176
0,186,91,194
243,122,177,109
179,255,43,88
159,255,93,11
27,112,144,199
232,59,4,33
67,95,174,158
142,30,56,14
112,161,8,89
147,186,53,20
228,163,204,143
211,45,0,68
62,133,148,133
73,205,53,30
132,175,40,85
67,143,107,57
215,0,77,82
161,78,0,0
38,142,173,213
163,20,58,89
197,35,9,21
114,101,120,184
205,16,61,44
228,0,66,17
110,201,43,93
105,181,96,122
201,95,45,0
212,200,239,63
226,129,219,61
